,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
12,MUSIC,172,101,12,3.500,41.7,25.0,25.0,8.3,.,.,.,.
13,MUSIC,172,102,10,3.300,50.0,20.0,10.0,.,10.0,10.0,.,.
14,MUSIC,172,103,15,3.500,33.3,33.3,33.3,.,.,.,.,.
15,MUSIC,172,104,15,3.300,40.0,13.3,26.7,6.7,13.3,.,.,.
17,MUSIC,212,001,31,3.694,77.4,3.2,9.7,.,9.7,.,.,.
18,MUSIC,222,001,15,3.833,86.7,.,6.7,6.7,.,.,.,.
20,MUSIC,252,001,10,4.000,100.0,.,.,.,.,.,.,.
24,MUSIC,256,001,19,3.917,94.7,.,.,.,5.3,.,.,.
26,MUSIC,260,001,15,3.667,86.7,.,.,.,6.7,6.7,.,.
27,MUSIC,260,002,14,3.929,92.9,.,7.1,.,.,.,.,.
28,MUSIC,260,003,15,3.857,80.0,.,13.3,.,.,.,.,.
30,MUSIC,262,050,7,4.000,100.0,.,.,.,.,.,.,.
32,MUSIC,262,096,17,4.000,100.0,.,.,.,.,.,.,.
38,MUSIC,267,020,9,4.000,100.0,.,.,.,.,.,.,.
39,MUSIC,267,035,7,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,267,089,11,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,267,220,7,4.000,100.0,.,.,.,.,.,.,.
6,MUSIC,268,001,8,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,268,002,7,4.000,100.0,.,.,.,.,.,.,.
10,MUSIC,269,071,7,4.000,100.0,.,.,.,.,.,.,.
15,MUSIC,272,101,7,4.000,100.0,.,.,.,.,.,.,.
16,MUSIC,272,102,8,3.875,75.0,25.0,.,.,.,.,.,.
18,MUSIC,300,001,6,4.000,100.0,.,.,.,.,.,.,.
20,MUSIC,318,001,11,4.000,100.0,.,.,.,.,.,.,.
31,MUSIC,40,001,25,3.920,92.0,4.0,.,4.0,.,.,.,.
33,MUSIC,41,001,54,4.000,100.0,.,.,.,.,.,.,.
35,MUSIC,412,001,6,4.000,100.0,.,.,.,.,.,.,.
36,MUSIC,419,001,13,3.885,92.3,.,.,7.7,.,.,.,.
37,MUSIC,42,001,255,3.849,91.0,3.1,2.4,0.4,0.8,0.4,2.0,.
38,MUSIC,421,001,8,4.000,100.0,.,.,.,.,.,.,.
39,MUSIC,43,001,116,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,43,002,48,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,43,003,116,4.000,100.0,.,.,.,.,.,.,.
3,MUSIC,461,001,10,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,463,001,10,3.850,80.0,10.0,10.0,.,.,.,.,.
5,MUSIC,465,001,7,4.000,100.0,.,.,.,.,.,.,.
6,MUSIC,497,032,9,4.000,100.0,.,.,.,.,.,.,.
8,MUSIC,497,053,15,4.000,100.0,.,.,.,.,.,.,.
10,MUSIC,497,072,22,3.705,77.3,9.1,4.5,4.5,.,4.5,.,.
18,MUSIC,50,001,30,3.862,90.0,.,3.3,.,.,3.3,.,3.3
19,MUSIC,516,001,8,4.000,100.0,.,.,.,.,.,.,.
20,MUSIC,52,001,49,3.867,89.8,6.1,2.0,.,.,.,2.0,.
21,MUSIC,53,001,29,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,556,001,11,4.000,100.0,.,.,.,.,.,.,.
31,MUSIC,559,001,8,4.000,100.0,.,.,.,.,.,.,.
32,MUSIC,56,001,34,3.882,94.1,.,2.9,.,.,2.9,.,.
16,MUSIC,569,084,6,4.000,100.0,.,.,.,.,.,.,.
19,MUSIC,570,001,22,4.000,100.0,.,.,.,.,.,.,.
20,MUSIC,574,001,20,4.000,100.0,.,.,.,.,.,.,.
23,MUSIC,578,001,7,4.000,100.0,.,.,.,.,.,.,.
24,MUSIC,58,001,11,4.000,100.0,.,.,.,.,.,.,.
25,MUSIC,60,001,105,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,60,002,46,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,619,001,8,3.438,62.5,12.5,12.5,.,.,12.5,.,.
29,MUSIC,62,001,64,3.938,96.9,.,1.6,.,.,1.6,.,.
30,MUSIC,621,039,15,3.867,80.0,13.3,6.7,.,.,.,.,.
31,MUSIC,624,051,10,4.000,100.0,.,.,.,.,.,.,.
0,N E,231,001,19,3.842,78.9,10.5,10.5,.,.,.,.,.
1,N E,405,001,21,3.143,47.6,14.3,14.3,4.8,9.5,.,9.5,.
2,N E,408,001,24,3.208,25.0,25.0,37.5,8.3,.,.,4.2,.
3,N E,412,001,11,3.500,27.3,45.5,27.3,.,.,.,.,.
4,N E,424,001,11,3.727,45.5,54.5,.,.,.,.,.,.
5,N E,424,002,9,3.778,55.6,44.4,.,.,.,.,.,.
7,N E,427,001,10,3.167,30.0,30.0,20.0,.,.,.,10.0,.
8,N E,428,001,13,3.773,46.2,38.5,.,.,.,.,.,.
10,N E,526,001,14,3.750,64.3,21.4,14.3,.,.,.,.,.
11,N E,527,001,7,4.000,100.0,.,.,.,.,.,.,.
12,N E,545,001,14,3.615,42.9,28.6,21.4,.,.,.,.,.
13,N E,571,001,15,3.167,26.7,26.7,26.7,6.7,6.7,6.7,.,.
1,NAV SCI,176,001,14,4.000,100.0,.,.,.,.,.,.,.
2,NAV SCI,202,001,14,3.143,21.4,28.6,14.3,28.6,7.1,.,.,.
3,NAV SCI,276,001,9,4.000,100.0,.,.,.,.,.,.,.
4,NAV SCI,302,001,13,3.846,76.9,15.4,7.7,.,.,.,.,.
5,NAV SCI,351,001,13,3.308,46.2,30.8,7.7,.,.,15.4,.,.
6,NAV SCI,376,001,13,4.000,100.0,.,.,.,.,.,.,.
7,NAV SCI,402,001,11,4.000,100.0,.,.,.,.,.,.,.
8,NAV SCI,476,001,7,4.000,100.0,.,.,.,.,.,.,.
10,NEURODPT,699,066,6,3.824,66.7,33.3,.,.,.,.,.,.
19,NEURODPT,699,106,12,4.000,100.0,.,.,.,.,.,.,.
4,NEUROL,699,109,8,4.000,100.0,.,.,.,.,.,.,.
7,NEUROL,699,112,12,4.000,100.0,.,.,.,.,.,.,.
1,NEURSURG,699,005,9,4.000,100.0,.,.,.,.,.,.,.
3,NEURSURG,699,012,6,4.000,100.0,.,.,.,.,.,.,.
4,NEURSURG,699,013,7,4.000,100.0,.,.,.,.,.,.,.
6,NEURSURG,699,015,7,4.000,100.0,.,.,.,.,.,.,.
0,NTP,611,001,15,3.567,53.3,20.0,20.0,.,6.7,.,.,.
1,NTP,620,001,8,3.938,87.5,12.5,.,.,.,.,.,.
2,NTP,632,001,26,3.692,65.4,30.8,.,.,.,.,3.8,.
3,NTP,632,002,19,3.583,42.1,26.3,26.3,.,.,.,.,5.3
5,NTP,660,001,13,4.000,100.0,.,.,.,.,.,.,.
6,NTP,666,001,32,3.919,87.5,3.1,6.3,.,.,.,.,.
0,NURSING,105,001,205,3.720,66.8,21.5,5.4,2.4,1.0,.,1.5,.
2,NURSING,318,001,157,3.600,45.9,30.6,18.5,3.8,.,.,.,1.3
3,NURSING,323,001,160,2.800,1.3,25.0,30.0,27.5,12.5,3.8,.,.
4,NURSING,324,001,158,3.358,8.2,60.1,26.6,5.1,.,.,.,.
5,NURSING,325,001,80,3.750,53.8,42.5,3.8,.,.,.,.,.
6,NURSING,325,002,78,3.788,61.5,34.6,3.8,.,.,.,.,.
11,NURSING,437,003,47,3.894,83.0,12.8,4.3,.,.,.,.,.
12,NURSING,442,001,27,3.852,77.8,14.8,7.4,.,.,.,.,.
13,NURSING,443,001,152,3.329,14.5,45.4,32.9,5.9,1.3,.,.,.
14,NURSING,443,003,47,3.309,6.4,55.3,31.9,6.4,.,.,.,.
16,NURSING,444,001,125,3.756,57.6,36.8,4.8,0.8,.,.,.,.
17,NURSING,445,001,152,3.849,76.3,18.4,4.6,.,0.7,.,.,.
22,NURSING,447,003,47,3.904,80.9,19.1,.,.,.,.,.,.
23,NURSING,448,003,47,3.926,89.4,6.4,4.3,.,.,.,.,.
25,NURSING,510,001,12,4.000,100.0,.,.,.,.,.,.,.
26,NURSING,511,001,20,3.642,60.0,25.0,10.0,.,5.0,.,.,.
30,NURSING,590,001,6,4.000,83.3,.,.,.,.,.,.,.
32,NURSING,601,011,8,3.813,75.0,12.5,12.5,.,.,.,.,.
33,NURSING,601,020,9,3.833,88.9,.,.,11.1,.,.,.,.
36,NURSING,601,060,8,3.875,75.0,25.0,.,.,.,.,.,.
38,NURSING,605,001,35,3.786,77.1,20.0,.,.,.,.,2.9,.
0,NURSING,679,001,20,4.000,100.0,.,.,.,.,.,.,.
0,NUTR SCI,132,001,429,3.674,70.9,12.1,7.7,3.0,2.8,1.9,0.7,0.7
1,NUTR SCI,132,002,441,3.756,74.4,13.8,6.1,1.8,0.9,0.7,1.1,1.1
12,NUTR SCI,332,001,101,2.916,28.7,5.0,26.7,9.9,25.7,3.0,1.0,.
13,NUTR SCI,350,001,158,3.623,53.8,25.3,15.2,4.4,0.6,0.6,.,.
14,NUTR SCI,379,001,166,3.779,73.5,13.9,8.4,1.2,2.4,.,.,.
15,NUTR SCI,421,002,56,3.955,96.4,1.8,.,.,1.8,.,.,.
16,NUTR SCI,421,003,11,3.455,36.4,36.4,18.2,.,9.1,.,.,.
18,NUTR SCI,431,001,46,3.054,6.5,26.1,54.3,2.2,8.7,2.2,.,.
19,NUTR SCI,500,001,48,4.000,100.0,.,.,.,.,.,.,.
20,NUTR SCI,510,001,17,3.176,47.1,5.9,23.5,5.9,5.9,11.8,.,.
22,NUTR SCI,540,002,23,3.609,43.5,39.1,13.0,4.3,.,.,.,.
23,NUTR SCI,619,001,11,3.318,27.3,18.2,45.5,9.1,.,.,.,.
24,NUTR SCI,625,001,8,4.000,100.0,.,.,.,.,.,.,.
25,NUTR SCI,627,001,6,4.000,100.0,.,.,.,.,.,.,.
26,NUTR SCI,632,001,38,3.645,44.7,42.1,10.5,2.6,.,.,.,.
27,NUTR SCI,642,001,38,3.632,31.6,63.2,5.3,.,.,.,.,.
28,NUTR SCI,651,001,23,3.826,69.6,26.1,4.3,.,.,.,.,.
29,NUTR SCI,652,001,12,3.500,41.7,25.0,25.0,8.3,.,.,.,.
30,NUTR SCI,653,001,14,3.786,64.3,28.6,7.1,.,.,.,.,.
31,NUTR SCI,671,001,13,3.731,46.2,53.8,.,.,.,.,.,.
3,OBS&GYN,699,031,23,4.000,100.0,.,.,.,.,.,.,.
0,OCC THER,100,001,60,3.746,78.3,10.0,3.3,3.3,.,1.7,1.7,1.7
0,ONCOLOGY,545,001,42,3.952,92.9,4.8,2.4,.,.,.,.,.
5,OPHTHALM,699,298,8,4.000,100.0,.,.,.,.,.,.,.
0,OTM,300,001,100,3.140,24.0,20.0,33.0,14.0,5.0,4.0,.,.
1,OTM,300,002,113,3.013,17.7,19.5,33.6,15.0,10.6,2.7,0.9,.
2,OTM,300,003,108,2.963,16.7,13.9,43.5,4.6,19.4,.,1.9,.
3,OTM,300,004,94,2.926,14.9,18.1,28.7,16.0,21.3,1.1,.,.
5,OTM,351,001,25,4.000,100.0,.,.,.,.,.,.,.
6,OTM,421,002,25,3.840,76.0,16.0,8.0,.,.,.,.,.
9,OTM,423,001,12,3.542,41.7,25.0,33.3,.,.,.,.,.
11,OTM,427,002,10,3.700,60.0,30.0,.,10.0,.,.,.,.
13,OTM,452,001,20,3.800,70.0,20.0,10.0,.,.,.,.,.
14,OTM,452,002,19,3.684,57.9,21.1,21.1,.,.,.,.,.
16,OTM,453,001,27,3.722,48.1,48.1,3.7,.,.,.,.,.
17,OTM,453,002,35,3.457,31.4,48.6,14.3,2.9,.,.,2.9,.
0,PATH,404,001,8,3.625,62.5,12.5,12.5,12.5,.,.,.,.
1,PATH,404,002,32,3.828,75.0,18.8,3.1,3.1,.,.,.,.
0,PATH-BIO,350,001,10,3.700,60.0,20.0,20.0,.,.,.,.,.
2,PATH-BIO,514,001,95,3.647,52.6,26.3,18.9,2.1,.,.,.,.
3,PATH-BIO,515,001,88,3.903,83.0,14.8,2.3,.,.,.,.,.
4,PATH-BIO,526,001,91,4.000,94.5,.,.,.,.,.,.,5.5
5,PATH-BIO,561,001,92,3.489,35.9,33.7,26.1,1.1,3.3,.,.,.
6,PATH-BIO,562,001,92,3.652,51.1,29.3,18.5,1.1,.,.,.,.
7,PATH-BIO,660,001,34,4.000,97.1,.,.,.,.,.,.,2.9
8,PEDIAT,699,022,7,4.000,100.0,.,.,.,.,.,.,.
12,PEDIAT,699,031,11,3.948,90.9,9.1,.,.,.,.,.,.
14,PEDIAT,699,048,6,4.000,100.0,.,.,.,.,.,.,.
0,PHARMACY,126,001,34,4.000,100.0,.,.,.,.,.,.,.
1,PHARMACY,225,001,41,4.000,100.0,.,.,.,.,.,.,.
2,PHARMACY,434,001,102,3.696,67.6,14.7,7.8,8.8,1.0,.,.,.
3,PHARMACY,490,001,10,4.000,100.0,.,.,.,.,.,.,.
6,PHARMACY,564,001,15,3.933,86.7,13.3,.,.,.,.,.,.
7,PHARMACY,621,001,101,3.347,38.6,23.8,17.8,9.9,8.9,1.0,.,.
8,PHARMACY,640,001,45,3.978,95.6,4.4,.,.,.,.,.,.
9,PHARMACY,640,002,72,3.840,83.3,8.3,2.8,4.2,1.4,.,.,.
11,PHARMACY,671,001,78,3.953,88.5,6.4,1.3,.,.,.,.,.
0,PHILOS,101,001,84,3.500,46.4,23.8,16.7,7.1,2.4,.,1.2,.
1,PHILOS,101,002,85,3.920,84.7,8.2,.,2.4,.,.,.,3.5
2,PHILOS,101,003,63,3.371,20.6,50.8,23.8,.,.,.,3.2,.
3,PHILOS,101,004,81,3.663,55.6,32.1,4.9,2.5,2.5,1.2,.,1.2
4,PHILOS,101,005,62,3.443,35.5,30.6,21.0,8.1,3.2,.,.,1.6
5,PHILOS,101,006,84,3.339,28.6,47.6,13.1,3.6,2.4,.,4.8,.
7,PHILOS,210,001,79,2.867,16.5,22.8,25.3,11.4,15.2,6.3,2.5,.
8,PHILOS,211,001,80,3.531,55.0,16.3,13.8,10.0,5.0,.,.,.
9,PHILOS,211,002,59,3.390,23.7,45.8,20.3,8.5,.,1.7,.,.
10,PHILOS,211,003,51,3.461,58.8,15.7,9.8,5.9,2.0,7.8,.,.
12,PHILOS,241,001,71,3.664,57.7,26.8,9.9,.,2.8,1.4,.,.
13,PHILOS,241,002,71,3.887,80.3,18.3,.,1.4,.,.,.,.
14,PHILOS,241,003,87,3.603,79.3,4.6,3.4,3.4,2.3,3.4,3.4,.
15,PHILOS,241,004,66,3.838,80.3,9.1,6.1,1.5,1.5,.,.,.
17,PHILOS,243,001,86,3.860,82.6,12.8,1.2,1.2,2.3,.,.,.
18,PHILOS,243,002,80,3.731,61.3,26.3,11.3,.,1.3,.,.,.
20,PHILOS,304,001,6,3.700,50.0,16.7,16.7,.,.,.,.,16.7
21,PHILOS,341,001,104,3.885,75.0,13.5,3.8,.,.,.,.,6.7
22,PHILOS,341,002,82,3.802,78.0,11.0,7.3,1.2,.,.,1.2,.
23,PHILOS,341,003,34,3.667,44.1,35.3,5.9,.,2.9,.,.,.
24,PHILOS,341,004,81,3.719,69.1,12.3,11.1,3.7,2.5,.,.,.
25,PHILOS,341,091,21,3.667,85.7,.,4.8,.,4.8,.,4.8,.
26,PHILOS,341,092,18,3.972,94.4,5.6,.,.,.,.,.,.
27,PHILOS,341,093,17,3.853,70.6,29.4,.,.,.,.,.,.
28,PHILOS,341,094,13,3.923,84.6,15.4,.,.,.,.,.,.
29,PHILOS,341,095,22,4.000,100.0,.,.,.,.,.,.,.
31,PHILOS,430,001,59,3.595,55.9,18.6,15.3,3.4,5.1,.,.,.
32,PHILOS,432,001,51,3.431,41.2,27.5,17.6,3.9,9.8,.,.,.
33,PHILOS,512,001,10,3.250,20.0,30.0,40.0,.,10.0,.,.,.
34,PHILOS,516,002,22,3.395,22.7,36.4,18.2,4.5,4.5,.,.,.
37,PHILOS,520,001,24,3.477,33.3,29.2,20.8,8.3,.,.,.,.
38,PHILOS,524,001,16,3.531,37.5,31.3,31.3,.,.,.,.,.
39,PHILOS,541,001,25,3.740,72.0,12.0,12.0,.,4.0,.,.,.
1,PHILOS,545,001,9,4.000,100.0,.,.,.,.,.,.,.
2,PHILOS,549,001,22,3.114,13.6,18.2,50.0,13.6,4.5,.,.,.
5,PHILOS,551,001,27,3.462,51.9,7.4,18.5,14.8,3.7,.,.,.
8,PHILOS,555,001,39,3.936,87.2,12.8,.,.,.,.,.,.
9,PHILOS,558,001,21,3.857,71.4,28.6,.,.,.,.,.,.
10,PHILOS,562,001,22,3.750,68.2,18.2,9.1,4.5,.,.,.,.
0,PHM PRAC,426,1,99,3.939,90.9,8.1,.,.,1.0,.,.,.
1,PHM PRAC,462,1,98,3.929,96.9,.,1.0,.,1.0,.,1.0,.
2,PHM PRAC,464,1,121,3.971,96.7,2.5,.,.,0.8,.,.,.
3,PHM PRAC,465,1,97,3.954,94.8,2.1,2.1,1.0,.,.,.,.
5,PHM PRAC,468,1,10,4.000,100.0,.,.,.,.,.,.,.
6,PHM PRAC,469,1,13,3.962,92.3,7.7,.,.,.,.,.,.
7,PHM PRAC,471,1,6,4.000,100.0,.,.,.,.,.,.,.
8,PHM PRAC,490,2,8,4.000,100.0,.,.,.,.,.,.,.
11,PHM PRAC,554,1,121,3.897,79.3,20.7,.,.,.,.,.,.
12,PHM PRAC,556,1,121,3.281,25.6,26.4,29.8,14.9,3.3,.,.,.
13,PHM PRAC,570,1,122,3.254,18.0,36.1,27.0,16.4,2.5,.,.,.
15,PHM PRAC,612,1,17,3.912,82.4,17.6,.,.,.,.,.,.
16,PHM PRAC,617,1,14,3.679,57.1,28.6,7.1,7.1,.,.,.,.
17,PHM PRAC,626,56,98,3.918,84.7,14.3,1.0,.,.,.,.,.
18,PHM PRAC,629,1,16,4.000,100.0,.,.,.,.,.,.,.
19,PHM PRAC,654,1,97,3.954,90.7,9.3,.,.,.,.,.,.
20,PHM PRAC,656,1,97,3.021,13.4,26.8,26.8,20.6,11.3,.,1.0,.
21,PHM PRAC,659,1,18,3.722,55.6,33.3,11.1,.,.,.,.,.
22,PHM PRAC,668,1,23,4.000,100.0,.,.,.,.,.,.,.
23,PHM PRAC,670,1,9,4.000,100.0,.,.,.,.,.,.,.
25,PHM PRAC,674,1,17,3.882,82.4,11.8,5.9,.,.,.,.,.
26,PHM PRAC,678,1,11,3.955,90.9,9.1,.,.,.,.,.,.
27,PHM PRAC,679,1,12,4.000,100.0,.,.,.,.,.,.,.
31,PHM PRAC,699,22,8,4.000,100.0,.,.,.,.,.,.,.
0,PHM SCI,310,001,196,3.352,46.4,17.3,11.2,12.2,11.7,1.0,.,.
3,PHM SCI,522,001,135,3.570,48.9,22.2,24.4,3.0,1.5,.,.,.
4,PHM SCI,531,001,100,3.100,35.0,14.0,22.0,12.0,10.0,5.0,2.0,.
5,PHM SCI,532,001,122,3.557,51.6,18.0,23.0,4.9,2.5,.,.,.
6,PHM SCI,541,001,99,3.641,56.6,21.2,18.2,2.0,2.0,.,.,.
8,PHM SCI,626,001,12,3.833,75.0,16.7,8.3,.,.,.,.,.
9,PHM SCI,679,001,41,3.915,92.7,2.4,2.4,.,2.4,.,.,.
0,PHY ASST,602,001,56,3.741,53.6,41.1,5.4,.,.,.,.,.
1,PHY ASST,603,001,57,3.588,42.1,38.6,14.0,5.3,.,.,.,.
4,PHY ASST,621,001,57,4.000,100.0,.,.,.,.,.,.,.
5,PHY ASST,641,001,56,3.616,42.9,39.3,16.1,1.8,.,.,.,.
6,PHY ASST,648,001,57,3.675,47.4,42.1,8.8,1.8,.,.,.,.
7,PHY ASST,651,001,56,3.679,46.4,42.9,10.7,.,.,.,.,.
9,PHY ASST,662,001,23,4.000,100.0,.,.,.,.,.,.,.
11,PHY ASST,699,004,9,4.000,100.0,.,.,.,.,.,.,.
0,PHY THER,512,001,39,4.000,100.0,.,.,.,.,.,.,.
1,PHY THER,534,001,39,3.641,33.3,61.5,5.1,.,.,.,.,.
2,PHY THER,540,001,39,4.000,100.0,.,.,.,.,.,.,.
3,PHY THER,543,001,39,4.000,100.0,.,.,.,.,.,.,.
4,PHY THER,628,001,39,3.628,38.5,48.7,12.8,.,.,.,.,.
5,PHY THER,636,001,39,3.692,46.2,46.2,7.7,.,.,.,.,.
6,PHY THER,640,001,39,3.897,79.5,20.5,.,.,.,.,.,.
12,PHY THER,665,001,39,3.962,92.3,7.7,.,.,.,.,.,.
13,PHY THER,677,001,39,3.744,56.4,35.9,7.7,.,.,.,.,.
0,PHYSICS,103,001,281,3.111,22.4,23.1,23.8,19.6,8.9,1.1,0.7,.
1,PHYSICS,103,002,105,2.967,12.4,23.8,27.6,22.9,10.5,2.9,.,.
3,PHYSICS,104,001,262,3.031,19.8,20.2,22.1,22.5,14.5,.,0.4,0.4
4,PHYSICS,104,002,212,3.200,28.3,21.2,26.9,13.2,9.0,0.9,0.5,.
5,PHYSICS,104,003,117,3.081,20.5,23.9,25.6,16.2,12.0,0.9,0.9,.
7,PHYSICS,106,001,36,3.400,47.2,13.9,16.7,13.9,2.8,2.8,.,.
8,PHYSICS,107,001,33,3.862,84.8,.,.,.,.,.,3.0,12.1
9,PHYSICS,109,001,144,3.535,41.0,38.9,11.8,4.9,1.4,0.7,0.7,0.7
10,PHYSICS,109,002,101,3.530,48.5,27.7,12.9,5.9,2.0,1.0,1.0,.
12,PHYSICS,201,001,199,3.065,16.6,19.1,46.2,8.0,5.0,4.5,0.5,.
13,PHYSICS,201,002,188,2.981,11.7,20.7,41.5,13.8,6.4,3.7,1.1,.
15,PHYSICS,202,001,68,3.052,29.4,17.6,16.2,13.2,17.6,4.4,.,.
16,PHYSICS,202,002,246,2.970,21.5,19.5,17.1,23.2,14.6,4.1,.,.
18,PHYSICS,207,001,86,3.151,25.6,24.4,25.6,15.1,4.7,3.5,1.2,.
19,PHYSICS,207,002,79,3.101,25.3,17.7,34.2,12.7,3.8,5.1,1.3,.
21,PHYSICS,208,001,145,3.014,22.8,17.2,25.5,17.2,13.1,2.1,1.4,.
22,PHYSICS,208,002,139,3.022,18.0,23.7,25.9,16.5,12.2,3.6,.,.
25,PHYSICS,241,001,45,3.533,66.7,8.9,4.4,13.3,4.4,.,2.2,.
26,PHYSICS,247,001,24,3.646,54.2,25.0,16.7,4.2,.,.,.,.
27,PHYSICS,248,001,67,3.493,50.7,26.9,10.4,6.0,3.0,.,3.0,.
28,PHYSICS,265,001,6,3.500,33.3,33.3,33.3,.,.,.,.,.
30,PHYSICS,301,001,39,3.919,87.2,.,7.7,.,.,.,.,5.1
31,PHYSICS,307,001,13,3.625,38.5,38.5,15.4,.,.,.,.,.
32,PHYSICS,307,002,13,3.115,23.1,30.8,15.4,23.1,.,7.7,.,.
34,PHYSICS,311,001,39,3.295,25.6,35.9,25.6,7.7,2.6,.,2.6,.
35,PHYSICS,322,001,64,3.203,28.1,21.9,31.3,9.4,6.3,1.6,1.6,.
36,PHYSICS,325,001,27,3.615,48.1,29.6,14.8,.,3.7,.,.,3.7
37,PHYSICS,406,001,11,3.750,63.6,9.1,18.2,.,.,.,.,9.1
38,PHYSICS,407,001,11,3.550,27.3,45.5,18.2,.,.,.,.,.
39,PHYSICS,407,002,9,3.444,44.4,22.2,11.1,22.2,.,.,.,.
0,PHYSICS,407,003,12,3.792,58.3,41.7,.,.,.,.,.,.
2,PHYSICS,415,001,34,3.382,20.6,44.1,26.5,8.8,.,.,.,.
3,PHYSICS,449,001,35,3.286,34.3,8.6,45.7,2.9,8.6,.,.,.
12,PHYSICS,531,001,24,2.795,25.0,8.3,33.3,4.2,8.3,.,12.5,4.2
13,PHYSICS,535,001,9,4.000,88.9,.,.,.,.,.,.,11.1
14,PHYSICS,551,001,16,3.400,18.8,37.5,37.5,.,.,.,.,.
15,PHYSICS,623,001,17,3.406,35.3,23.5,23.5,5.9,5.9,.,.,5.9
0,PL PATH,123,001,50,3.260,32.0,20.0,22.0,14.0,6.0,2.0,.,4.0
1,PL PATH,154,002,24,4.000,100.0,.,.,.,.,.,.,.
4,PL PATH,299,022,6,4.000,100.0,.,.,.,.,.,.,.
6,PL PATH,315,001,44,3.762,61.4,22.7,11.4,.,.,.,.,.
9,PL PATH,367,001,6,3.917,83.3,16.7,.,.,.,.,.,.
11,PL PATH,505,001,14,3.500,28.6,42.9,28.6,.,.,.,.,.
0,POLI SCI,104,001,200,3.085,18.0,22.5,33.5,16.0,3.0,3.5,1.0,1.5
1,POLI SCI,120,001,95,3.516,64.2,12.6,7.4,5.3,4.2,3.2,2.1,1.1
2,POLI SCI,140,001,164,3.452,28.0,40.2,17.7,6.1,2.4,.,.,3.0
3,POLI SCI,160,001,150,3.490,37.3,26.0,32.0,.,1.3,0.7,.,2.7
4,POLI SCI,170,001,116,3.366,38.8,36.2,7.8,6.0,7.8,0.9,2.6,.
5,POLI SCI,182,001,25,3.580,28.0,60.0,12.0,.,.,.,.,.
6,POLI SCI,217,001,23,3.978,95.7,4.3,.,.,.,.,.,.
9,POLI SCI,253,001,15,3.200,40.0,13.3,20.0,13.3,6.7,6.7,.,.
10,POLI SCI,255,001,21,3.381,28.6,23.8,42.9,4.8,.,.,.,.
11,POLI SCI,260,001,13,3.385,38.5,30.8,15.4,.,15.4,.,.,.
12,POLI SCI,272,001,36,3.681,63.9,25.0,5.6,.,2.8,2.8,.,.
13,POLI SCI,274,001,47,3.467,55.3,14.9,14.9,4.3,2.1,6.4,.,.
14,POLI SCI,277,001,46,3.641,78.3,10.9,.,.,4.3,4.3,2.2,.
15,POLI SCI,302,001,7,3.429,71.4,.,14.3,.,.,14.3,.,.
16,POLI SCI,304,001,10,3.700,60.0,20.0,20.0,.,.,.,.,.
17,POLI SCI,315,001,51,4.000,100.0,.,.,.,.,.,.,.
18,POLI SCI,316,001,23,3.978,95.7,4.3,.,.,.,.,.,.
19,POLI SCI,324,001,44,3.443,38.6,22.7,27.3,11.4,.,.,.,.
20,POLI SCI,340,001,69,3.328,23.2,37.7,26.1,5.8,2.9,.,1.4,.
21,POLI SCI,343,001,73,3.890,83.6,12.3,2.7,1.4,.,.,.,.
22,POLI SCI,356,001,98,3.500,28.6,43.9,17.3,4.1,1.0,.,.,4.1
23,POLI SCI,363,001,48,3.880,77.1,14.6,4.2,.,.,.,.,.
24,POLI SCI,373,001,97,3.779,64.9,26.8,2.1,4.1,.,.,.,.
26,POLI SCI,400,001,25,3.740,52.0,44.0,4.0,.,.,.,.,.
27,POLI SCI,401,002,22,3.477,31.8,36.4,27.3,4.5,.,.,.,.
28,POLI SCI,401,003,22,3.705,68.2,18.2,4.5,4.5,4.5,.,.,.
29,POLI SCI,401,004,17,3.647,41.2,52.9,.,5.9,.,.,.,.
31,POLI SCI,408,001,89,3.222,28.1,19.1,21.3,12.4,9.0,1.1,.,9.0
32,POLI SCI,412,001,85,3.790,69.4,14.1,10.6,.,1.2,.,.,4.7
33,POLI SCI,429,001,38,3.697,63.2,18.4,15.8,.,2.6,.,.,.
34,POLI SCI,460,001,18,3.750,50.0,50.0,.,.,.,.,.,.
35,POLI SCI,461,001,19,3.342,10.5,57.9,21.1,10.5,.,.,.,.
36,POLI SCI,463,001,51,3.790,72.5,17.6,3.9,.,3.9,.,.,.
37,POLI SCI,470,001,33,3.438,42.4,27.3,15.2,9.1,.,.,3.0,.
0,POLI SCI,481,001,20,3.800,65.0,30.0,5.0,.,.,.,.,.
1,POLI SCI,515,001,61,3.817,72.1,19.7,3.3,3.3,.,.,.,1.6
2,POLI SCI,519,001,16,3.800,68.8,18.8,.,6.3,.,.,.,.
3,POLI SCI,601,001,21,3.881,81.0,14.3,4.8,.,.,.,.,.
