,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
31,ENGL,409,002,14,3.929,85.7,14.3,.,.,.,.,.,.
33,ENGL,411,001,11,3.773,81.8,.,9.1,9.1,.,.,.,.
34,ENGL,411,002,14,3.750,64.3,21.4,14.3,.,.,.,.,.
36,ENGL,414,001,17,4.000,100.0,.,.,.,.,.,.,.
37,ENGL,415,001,13,3.885,84.6,7.7,7.7,.,.,.,.,.
38,ENGL,425,001,26,3.740,65.4,15.4,11.5,3.8,.,.,.,3.8
39,ENGL,430,001,30,3.700,73.3,16.7,3.3,3.3,.,.,3.3,.
0,ENGL,432,001,28,3.875,82.1,10.7,7.1,.,.,.,.,.
1,ENGL,444,001,28,3.481,60.7,7.1,14.3,.,10.7,3.6,.,.
2,ENGL,453,001,10,3.250,20.0,30.0,30.0,20.0,.,.,.,.
3,ENGL,457,001,26,3.942,88.5,11.5,.,.,.,.,.,.
4,ENGL,457,002,24,3.500,62.5,.,8.3,.,8.3,.,4.2,16.7
6,ENGL,461,001,20,2.900,10.0,40.0,25.0,10.0,.,10.0,5.0,.
7,ENGL,461,002,18,3.806,77.8,16.7,.,.,5.6,.,.,.
9,ENGL,462,001,15,3.933,86.7,13.3,.,.,.,.,.,.
10,ENGL,474,001,27,3.833,74.1,18.5,7.4,.,.,.,.,.
11,ENGL,474,002,25,3.840,76.0,16.0,8.0,.,.,.,.,.
13,ENGL,508,001,9,4.000,100.0,.,.,.,.,.,.,.
14,ENGL,515,001,8,3.750,62.5,25.0,12.5,.,.,.,.,.
15,ENGL,533,001,19,3.974,94.7,5.3,.,.,.,.,.,.
16,ENGL,533,002,20,3.925,95.0,.,.,5.0,.,.,.,.
18,ENGL,559,001,12,3.792,66.7,25.0,8.3,.,.,.,.,.
25,ENGL,695,001,10,4.000,100.0,.,.,.,.,.,.,.
0,ENTOM,103,002,31,3.333,22.6,35.5,29.0,3.2,6.5,.,.,.
1,ENTOM,201,001,62,3.774,67.7,27.4,1.6,1.6,.,1.6,.,.
2,ENTOM,201,002,71,3.754,69.0,23.9,2.8,.,2.8,1.4,.,.
3,ENTOM,201,003,68,3.795,64.7,27.9,2.9,.,1.5,.,.,1.5
5,ENTOM,203,001,96,3.906,87.5,7.3,4.2,1.0,.,.,.,.
6,ENTOM,205,001,296,3.809,76.7,9.8,7.8,.,1.7,0.3,0.3,.
12,ENTOM,302,001,36,3.324,38.9,22.2,19.4,5.6,2.8,2.8,2.8,2.8
13,ENTOM,351,001,27,3.556,66.7,7.4,7.4,7.4,11.1,.,.,.
14,ENTOM,375,001,13,3.923,84.6,15.4,.,.,.,.,.,.
15,ENTOM,375,002,9,4.000,100.0,.,.,.,.,.,.,.
0,ENVIR ST,100,001,76,3.803,85.5,.,10.5,.,2.6,1.3,.,.
1,ENVIR ST,103,002,27,3.556,40.7,33.3,22.2,3.7,.,.,.,.
2,ENVIR ST,106,001,51,3.500,49.0,27.5,11.8,5.9,2.0,3.9,.,.
3,ENVIR ST,112,001,249,3.762,72.7,17.7,3.6,2.0,1.6,.,1.2,.
4,ENVIR ST,117,001,58,3.603,70.7,.,19.0,.,10.3,.,.,.
5,ENVIR ST,120,001,126,3.397,29.4,42.1,16.7,5.6,4.8,1.6,.,.
6,ENVIR ST,126,001,78,3.409,52.6,7.7,25.6,1.3,7.7,3.8,.,.
7,ENVIR ST,127,001,13,3.042,15.4,15.4,30.8,23.1,7.7,.,.,.
8,ENVIR ST,139,001,156,3.571,57.1,18.6,15.4,4.5,2.6,1.3,0.6,.
9,ENVIR ST,153,001,41,3.841,80.5,9.8,7.3,2.4,.,.,.,.
11,ENVIR ST,153,004,7,3.571,42.9,28.6,28.6,.,.,.,.,.
14,ENVIR ST,201,001,12,3.750,58.3,33.3,8.3,.,.,.,.,.
15,ENVIR ST,201,002,7,3.500,42.9,42.9,.,.,14.3,.,.,.
16,ENVIR ST,201,003,12,3.917,91.7,.,8.3,.,.,.,.,.
18,ENVIR ST,205,001,112,3.750,76.8,8.9,8.9,.,4.5,0.9,.,.
19,ENVIR ST,244,001,44,3.432,56.8,11.4,15.9,2.3,9.1,4.5,.,.
20,ENVIR ST,260,001,43,3.452,51.2,9.3,25.6,4.7,4.7,2.3,.,.
21,ENVIR ST,306,001,123,3.719,59.3,26.0,4.1,1.6,.,.,1.6,7.3
22,ENVIR ST,315,001,41,3.415,41.5,19.5,22.0,14.6,2.4,.,.,.
23,ENVIR ST,317,001,16,3.969,93.8,6.3,.,.,.,.,.,.
24,ENVIR ST,317,002,15,3.667,80.0,13.3,.,.,.,.,6.7,.
26,ENVIR ST,326,001,27,3.926,88.9,7.4,3.7,.,.,.,.,.
27,ENVIR ST,328,001,19,2.921,15.8,15.8,36.8,21.1,5.3,.,5.3,.
28,ENVIR ST,335,001,14,3.107,21.4,50.0,14.3,.,.,7.1,7.1,.
29,ENVIR ST,337,001,10,3.167,10.0,10.0,70.0,.,.,.,.,.
30,ENVIR ST,339,001,47,3.160,27.7,31.9,14.9,8.5,12.8,2.1,2.1,.
31,ENVIR ST,341,001,17,3.618,82.4,5.9,.,.,5.9,.,5.9,.
32,ENVIR ST,349,001,125,3.577,58.4,24.8,4.8,3.2,5.6,0.8,1.6,0.8
33,ENVIR ST,355,001,28,3.446,42.9,32.1,14.3,.,7.1,3.6,.,.
34,ENVIR ST,360,001,54,3.528,57.4,25.9,7.4,1.9,1.9,1.9,3.7,.
35,ENVIR ST,367,001,25,3.100,24.0,24.0,28.0,4.0,16.0,4.0,.,.
38,ENVIR ST,377,001,13,3.192,38.5,23.1,7.7,.,30.8,.,.,.
1,ENVIR ST,400,001,18,3.889,88.9,.,11.1,.,.,.,.,.
5,ENVIR ST,402,001,22,4.000,100.0,.,.,.,.,.,.,.
6,ENVIR ST,402,002,7,3.714,57.1,28.6,14.3,.,.,.,.,.
7,ENVIR ST,402,003,20,4.000,100.0,.,.,.,.,.,.,.
9,ENVIR ST,404,002,12,3.958,91.7,8.3,.,.,.,.,.,.
10,ENVIR ST,404,003,13,3.462,69.2,7.7,.,7.7,7.7,7.7,.,.
12,ENVIR ST,417,001,19,3.947,94.7,.,5.3,.,.,.,.,.
13,ENVIR ST,439,001,26,3.615,61.5,23.1,11.5,.,.,.,3.8,.
14,ENVIR ST,460,001,31,3.581,45.2,41.9,6.5,3.2,.,3.2,.,.
15,ENVIR ST,502,001,84,3.726,65.5,16.7,16.7,.,1.2,.,.,.
16,ENVIR ST,515,001,8,3.813,62.5,37.5,.,.,.,.,.,.
18,ENVIR ST,533,001,11,3.818,72.7,18.2,9.1,.,.,.,.,.
19,ENVIR ST,533,002,10,3.950,90.0,10.0,.,.,.,.,.,.
21,ENVIR ST,556,001,10,4.000,100.0,.,.,.,.,.,.,.
22,ENVIR ST,600,001,13,4.000,100.0,.,.,.,.,.,.,.
23,ENVIR ST,600,002,10,3.950,90.0,10.0,.,.,.,.,.,.
25,ENVIR ST,600,004,13,4.000,100.0,.,.,.,.,.,.,.
26,ENVIR ST,600,006,11,3.955,90.9,9.1,.,.,.,.,.,.
27,ENVIR ST,600,007,15,4.000,100.0,.,.,.,.,.,.,.
29,ENVIR ST,651,001,7,3.571,57.1,28.6,.,.,14.3,.,.,.
31,ESL,118,001,14,3.357,42.9,35.7,7.1,7.1,.,.,7.1,.
32,ESL,118,003,15,3.933,93.3,.,6.7,.,.,.,.,.
33,ESL,118,006,15,3.733,93.3,.,.,.,.,.,6.7,.
34,ESL,118,008,16,3.531,62.5,18.8,12.5,.,.,.,6.3,.
35,ESL,118,009,15,3.393,73.3,6.7,.,.,.,.,13.3,.
36,ESL,118,011,15,3.833,80.0,6.7,13.3,.,.,.,.,.
37,ESL,118,012,15,4.0,100.0,.,.,.,.,.,.,.
38,ESL,118,013,15,3.9,93.3,.,.,6.7,.,.,.,.
39,ESL,118,016,15,3.733,73.3,13.3,6.7,.,6.7,.,.,.
40,ESL,118,021,14,3.577,57.1,21.4,.,.,14.3,.,.,.
0,F&W ECOL,100,001,37,3.595,70.3,.,18.9,.,10.8,.,.,.
1,F&W ECOL,101,001,45,3.744,73.3,17.8,4.4,2.2,.,.,2.2,.
2,F&W ECOL,110,001,200,3.086,25.5,22.0,22.5,12.0,13.0,3.0,1.0,1.0
3,F&W ECOL,248,001,8,3.438,62.5,12.5,.,.,25.0,.,.,.
7,F&W ECOL,318,001,46,3.044,28.3,19.6,19.6,10.9,10.9,8.7,.,.
8,F&W ECOL,360,001,39,3.692,59.0,25.6,10.3,5.1,.,.,.,.
9,F&W ECOL,375,002,13,4.000,100.0,.,.,.,.,.,.,.
10,F&W ECOL,402,001,6,4.000,100.0,.,.,.,.,.,.,.
11,F&W ECOL,404,001,13,3.292,7.7,46.2,30.8,7.7,.,.,.,.
14,F&W ECOL,460,001,16,3.063,12.5,25.0,31.3,25.0,6.3,.,.,.
15,F&W ECOL,515,001,10,3.278,20.0,30.0,30.0,.,10.0,.,.,10.0
16,F&W ECOL,550,001,27,3.796,66.7,25.9,7.4,.,.,.,.,.
17,F&W ECOL,550,002,23,3.804,73.9,13.0,13.0,.,.,.,.,.
19,F&W ECOL,551,002,8,3.875,87.5,.,12.5,.,.,.,.,.
20,F&W ECOL,561,002,32,2.781,15.6,18.8,21.9,25.0,9.4,3.1,6.3,.
22,F&W ECOL,571,002,7,3.500,42.9,14.3,42.9,.,.,.,.,.
24,F&W ECOL,577,001,19,3.563,31.6,36.8,10.5,5.3,.,.,.,5.3
25,F&W ECOL,590,001,7,4.000,100.0,.,.,.,.,.,.,.
27,F&W ECOL,660,001,28,3.704,60.7,25.0,3.6,3.6,3.6,.,.,3.6
3,FINANCE,300,001,103,2.946,21.4,19.4,19.4,18.4,14.6,4.9,1.0,1.0
4,FINANCE,300,002,166,3.069,32.5,13.9,18.1,20.5,10.2,2.4,2.4,.
5,FINANCE,300,003,92,3.083,27.2,20.7,19.6,13.0,13.0,3.3,1.1,1.1
6,FINANCE,300,004,89,2.843,16.9,18.0,27.0,11.2,20.2,4.5,2.2,.
8,FINANCE,305,001,56,3.473,25.0,48.2,23.2,3.6,.,.,.,.
9,FINANCE,305,002,58,3.603,39.7,46.6,10.3,1.7,1.7,.,.,.
10,FINANCE,305,003,58,3.647,51.7,29.3,15.5,3.4,.,.,.,.
11,FINANCE,305,004,66,3.515,56.1,13.6,19.7,4.5,4.5,.,1.5,.
13,FINANCE,320,001,45,3.033,11.1,17.8,44.4,20.0,6.7,.,.,.
14,FINANCE,320,002,58,3.439,25.9,41.4,24.1,6.9,.,.,.,.
15,FINANCE,320,003,59,3.475,27.1,40.7,32.2,.,.,.,.,.
16,FINANCE,320,006,49,3.041,16.3,14.3,42.9,14.3,12.2,.,.,.
18,FINANCE,325,001,54,3.343,31.5,20.4,35.2,11.1,1.9,.,.,.
19,FINANCE,325,002,52,3.375,25.0,40.4,23.1,7.7,3.8,.,.,.
20,FINANCE,325,003,56,3.167,21.4,10.7,46.4,14.3,3.6,.,.,.
21,FINANCE,325,004,63,3.397,27.0,31.7,34.9,6.3,.,.,.,.
22,FINANCE,325,005,26,3.192,30.8,11.5,38.5,11.5,3.8,3.8,.,.
24,FINANCE,330,001,32,3.484,56.3,9.4,15.6,12.5,6.3,.,.,.
25,FINANCE,330,002,57,3.377,24.6,31.6,38.6,5.3,.,.,.,.
26,FINANCE,330,003,39,3.269,38.5,17.9,17.9,10.3,15.4,.,.,.
27,FINANCE,330,004,55,3.318,25.5,23.6,40.0,10.9,.,.,.,.
31,FINANCE,365,002,14,3.536,42.9,21.4,35.7,.,.,.,.,.
33,FINANCE,365,005,11,3.300,27.3,27.3,18.2,9.1,9.1,.,.,9.1
34,FINANCE,365,007,24,3.625,37.5,50.0,12.5,.,.,.,.,.
35,FINANCE,365,008,20,3.725,80.0,5.0,.,10.0,5.0,.,.,.
36,FINANCE,365,009,7,3.500,14.3,71.4,14.3,.,.,.,.,.
39,FINANCE,410,001,48,3.302,22.9,31.3,33.3,8.3,4.2,.,.,.
40,FINANCE,420,001,17,3.382,47.1,17.6,29.4,.,.,.,5.9,.
41,FINANCE,420,002,23,3.370,21.7,34.8,39.1,4.3,.,.,.,.
0,FINANCE,420,003,32,3.391,28.1,34.4,25.0,12.5,.,.,.,.
2,FINANCE,445,001,26,3.673,65.4,19.2,11.5,.,.,3.8,.,.
3,FINANCE,535,001,20,3.725,55.0,35.0,10.0,.,.,.,.,.
4,FINANCE,635,001,32,3.406,43.8,18.8,18.8,12.5,6.3,.,.,.
5,FINANCE,635,002,28,3.268,35.7,21.4,21.4,3.6,17.9,.,.,.
7,FINANCE,645,001,17,3.941,94.1,.,5.9,.,.,.,.,.
0,FOLKLORE,100,001,210,3.788,81.9,7.1,4.8,2.4,1.0,0.5,1.4,.
1,FOLKLORE,103,001,108,3.588,66.7,8.3,15.7,1.9,4.6,1.9,0.9,.
2,FOLKLORE,210,001,8,3.563,50.0,37.5,.,.,12.5,.,.,.
3,FOLKLORE,210,002,11,3.955,90.9,9.1,.,.,.,.,.,.
4,FOLKLORE,210,003,11,3.682,72.7,9.1,9.1,.,9.1,.,.,.
5,FOLKLORE,210,004,12,3.708,58.3,33.3,.,8.3,.,.,.,.
6,FOLKLORE,210,005,11,3.727,63.6,18.2,18.2,.,.,.,.,.
7,FOLKLORE,210,006,17,3.824,82.4,11.8,.,.,5.9,.,.,.
9,FOLKLORE,211,001,8,3.938,87.5,12.5,.,.,.,.,.,.
11,FOLKLORE,342,001,25,3.700,56.0,32.0,8.0,4.0,.,.,.,.
12,FOLKLORE,352,001,37,3.847,86.5,8.1,.,.,.,.,2.7,.
13,FOLKLORE,430,001,18,3.333,50.0,33.3,.,.,.,16.7,.,.
14,FOLKLORE,437,001,6,3.833,66.7,33.3,.,.,.,.,.,.
15,FOLKLORE,446,001,15,3.643,73.3,13.3,.,.,.,.,6.7,6.7
16,FOLKLORE,451,001,23,3.804,82.6,13.0,.,.,.,4.3,.,.
17,FOLKLORE,522,001,6,4.000,100.0,.,.,.,.,.,.,.
1,FOOD SCI,301,001,19,2.882,5.3,26.3,31.6,5.3,15.8,5.3,.,10.5
3,FOOD SCI,324,003,10,2.800,20.0,10.0,20.0,10.0,40.0,.,.,.
4,FOOD SCI,324,004,8,3.063,37.5,.,37.5,12.5,.,12.5,.,.
6,FOOD SCI,325,001,30,2.917,33.3,3.3,23.3,13.3,20.0,3.3,3.3,.
8,FOOD SCI,410,001,25,2.780,28.0,8.0,24.0,4.0,20.0,16.0,.,.
9,FOOD SCI,437,002,35,3.886,77.1,22.9,.,.,.,.,.,.
10,FOOD SCI,440,001,19,2.316,10.5,10.5,15.8,21.1,21.1,10.5,10.5,.
11,FOOD SCI,532,001,19,2.974,10.5,15.8,47.4,10.5,15.8,.,.,.
12,FOOD SCI,535,001,11,3.350,9.1,45.5,36.4,.,.,.,.,9.1
