,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
12,MATH,632,002,35,3.412,51.4,8.6,17.1,8.6,11.4,.,.,.
20,MATH,96,001,24,2.083,20.8,16.7,4.2,8.3,8.3,16.7,25.0,.
21,MATH,96,002,24,2.326,8.3,12.5,20.8,8.3,25.0,12.5,8.3,.
22,MATH,96,003,29,2.810,13.8,17.2,41.4,6.9,10.3,3.4,6.9,.
23,MATH,96,004,26,2.880,30.8,11.5,19.2,3.8,15.4,15.4,.,.
24,MATH,96,005,24,2.688,12.5,20.8,37.5,.,16.7,.,12.5,.
25,MATH,96,006,39,2.833,20.5,12.8,43.6,.,10.3,5.1,7.7,.
26,MATH,96,007,24,3.333,45.8,12.5,25.0,4.2,8.3,4.2,.,.
27,MATH,96,008,39,2.603,17.9,20.5,23.1,2.6,15.4,10.3,10.3,.
28,MATH,96,009,20,3.300,45.0,10.0,15.0,20.0,10.0,.,.,.
29,MATH,96,010,27,2.722,18.5,11.1,25.9,14.8,18.5,7.4,3.7,.
30,MATH,96,012,27,2.269,7.4,14.8,29.6,7.4,11.1,7.4,18.5,.
31,MATH,96,013,26,2.800,19.2,11.5,23.1,11.5,23.1,7.7,.,.
32,MATH,96,014,13,2.462,15.4,.,30.8,15.4,15.4,23.1,.,.
33,MATH,96,015,24,2.609,8.3,20.8,25.0,12.5,16.7,4.2,8.3,.
34,MATH,96,016,25,2.780,24.0,16.0,20.0,12.0,12.0,12.0,4.0,.
35,MATH,96,017,28,2.732,25.0,7.1,35.7,10.7,3.6,7.1,10.7,.
36,MATH,96,018,28,2.911,17.9,25.0,17.9,14.3,17.9,7.1,.,.
37,MATH,96,019,26,3.019,34.6,19.2,11.5,15.4,7.7,7.7,3.8,.
38,MATH,96,020,20,2.875,25.0,25.0,20.0,.,15.0,10.0,5.0,.
39,MATH,96,021,29,2.586,24.1,6.9,13.8,6.9,34.5,10.3,3.4,.
40,MATH,96,022,13,2.192,7.7,23.1,7.7,15.4,15.4,15.4,15.4,.
0,MATH,96,023,26,2.577,11.5,15.4,30.8,7.7,15.4,15.4,3.8,.
1,MATH,96,024,19,2.605,15.8,15.8,21.1,10.5,21.1,10.5,5.3,.
0,MED HIST,212,001,70,3.471,38.6,31.4,17.1,7.1,4.3,.,.,1.4
1,MED HIST,508,001,17,3.561,35.3,41.2,11.8,5.9,.,.,.,.
2,MED HIST,534,001,21,3.952,90.5,9.5,.,.,.,.,.,.
3,MED HIST,545,001,8,3.500,37.5,12.5,37.5,.,.,.,.,12.5
0,MED PHYS,501,002,18,3.861,77.8,16.7,5.6,.,.,.,.,.
1,MED PHYS,510,001,18,3.722,66.7,16.7,11.1,5.6,.,.,.,.
3,MED PHYS,569,001,21,3.952,90.5,9.5,.,.,.,.,.,.
4,MED PHYS,573,001,17,3.794,70.6,17.6,11.8,.,.,.,.,.
5,MED PHYS,581,002,24,3.896,79.2,20.8,.,.,.,.,.,.
7,MED PHYS,651,001,8,3.875,87.5,.,12.5,.,.,.,.,.
10,MED PHYS,671,001,25,4.000,100.0,.,.,.,.,.,.,.
11,MED PHYS,679,001,11,3.727,45.5,54.5,.,.,.,.,.,.
17,MED PHYS,699,074,7,4.000,100.0,.,.,.,.,.,.,.
1,MED SC-V,632,001,94,3.628,51.1,25.5,22.3,.,1.1,.,.,.
2,MED SC-V,634,001,94,2.952,13.8,9.6,47.9,14.9,11.7,2.1,.,.
3,MED SC-V,667,001,15,4.000,40.0,.,.,.,.,.,.,60.0
4,MED SC-V,668,001,16,4.000,56.3,.,.,.,.,.,.,43.8
5,MED SC-V,669,001,23,4.000,52.2,.,.,.,.,.,.,47.8
8,MED SC-V,670,001,47,4.000,72.3,.,.,.,.,.,.,27.7
11,MED SC-V,674,001,34,4.000,94.1,.,.,.,.,.,.,5.9
13,MED SC-V,675,005,56,4.000,100.0,.,.,.,.,.,.,.
16,MED SC-V,675,027,8,4.000,100.0,.,.,.,.,.,.,.
17,MED SC-V,675,055,10,4.000,100.0,.,.,.,.,.,.,.
20,MED SC-V,678,001,45,4.000,48.9,.,.,.,.,.,.,51.1
21,MED SC-V,678,002,7,4.000,28.6,.,.,.,.,.,.,71.4
23,MED SC-V,679,001,10,4.000,80.0,.,.,.,.,.,.,20.0
4,MEDICINE,699,6,9,4.000,100.0,.,.,.,.,.,.,.
8,MEDICINE,699,10,8,4.000,100.0,.,.,.,.,.,.,.
10,MEDICINE,699,12,10,4.000,100.0,.,.,.,.,.,.,.
28,MEDICINE,699,190,6,4.000,100.0,.,.,.,.,.,.,.
38,MEDICINE,699,242,9,4.000,100.0,.,.,.,.,.,.,.
41,MEDICINE,699,249,16,4.000,100.0,.,.,.,.,.,.,.
0,MEDIEVAL,255,001,19,3.895,84.2,10.5,5.3,.,.,.,.,.
1,MEDIEVAL,342,001,20,3.700,65.0,15.0,15.0,5.0,.,.,.,.
0,MICROBIO,100,001,233,3.603,55.4,21.5,17.6,3.0,1.7,.,0.9,.
3,MICROBIO,101,001,361,3.220,28.0,28.3,23.3,10.2,6.9,1.9,1.4,.
4,MICROBIO,102,001,37,3.432,37.8,18.9,37.8,2.7,2.7,.,.,.
5,MICROBIO,102,002,35,3.200,20.0,28.6,42.9,.,5.7,.,2.9,.
6,MICROBIO,102,003,37,3.486,45.9,21.6,29.7,.,.,.,2.7,.
7,MICROBIO,102,004,38,3.171,21.1,23.7,36.8,5.3,13.2,.,.,.
15,MICROBIO,299,098,6,4.000,100.0,.,.,.,.,.,.,.
18,MICROBIO,303,001,223,2.948,14.3,16.1,31.4,26.5,9.4,1.8,0.4,.
19,MICROBIO,304,001,36,3.319,33.3,19.4,33.3,11.1,.,2.8,.,.
20,MICROBIO,304,002,34,3.412,35.3,20.6,38.2,2.9,2.9,.,.,.
21,MICROBIO,304,003,36,3.361,38.9,11.1,41.7,5.6,.,2.8,.,.
22,MICROBIO,304,004,35,3.486,45.7,17.1,25.7,11.4,.,.,.,.
24,MICROBIO,305,001,19,4.000,100.0,.,.,.,.,.,.,.
25,MICROBIO,305,002,19,4.000,100.0,.,.,.,.,.,.,.
30,MICROBIO,325,001,21,2.881,19.0,9.5,38.1,4.8,23.8,4.8,.,.
31,MICROBIO,450,001,30,3.414,43.3,20.0,26.7,.,.,6.7,.,3.3
32,MICROBIO,470,001,48,3.552,50.0,16.7,27.1,6.3,.,.,.,.
33,MICROBIO,526,001,48,3.188,25.0,27.1,31.3,2.1,12.5,.,2.1,.
34,MICROBIO,527,001,51,3.020,23.5,21.6,27.5,5.9,13.7,7.8,.,.
35,MICROBIO,612,001,23,3.587,52.2,13.0,34.8,.,.,.,.,.
36,MICROBIO,626,001,16,3.938,87.5,12.5,.,.,.,.,.,.
0,MIL SCI,101,001,15,4.000,100.0,.,.,.,.,.,.,.
1,MIL SCI,101,002,6,4.000,100.0,.,.,.,.,.,.,.
2,MIL SCI,101,003,8,4.000,100.0,.,.,.,.,.,.,.
4,MIL SCI,110,001,24,4.000,100.0,.,.,.,.,.,.,.
5,MIL SCI,201,001,10,4.000,100.0,.,.,.,.,.,.,.
6,MIL SCI,201,002,16,3.875,93.8,.,.,.,6.3,.,.,.
8,MIL SCI,210,001,18,4.000,100.0,.,.,.,.,.,.,.
9,MIL SCI,301,001,16,4.000,100.0,.,.,.,.,.,.,.
10,MIL SCI,310,001,16,4.000,100.0,.,.,.,.,.,.,.
11,MIL SCI,401,001,9,4.000,100.0,.,.,.,.,.,.,.
12,MIL SCI,410,001,9,4.000,100.0,.,.,.,.,.,.,.
0,MUS PERF,101,001,8,4.000,100.0,.,.,.,.,.,.,.
1,MUS PERF,101,002,7,3.929,85.7,14.3,.,.,.,.,.,.
2,MUS PERF,101,003,11,3.864,81.8,9.1,9.1,.,.,.,.,.
4,MUS PERF,102,001,8,3.750,50.0,50.0,.,.,.,.,.,.
5,MUS PERF,103,001,12,3.792,83.3,8.3,.,.,8.3,.,.,.
10,MUS PERF,143,001,11,4.000,100.0,.,.,.,.,.,.,.
15,MUS PERF,144,102,7,3.722,42.9,42.9,14.3,.,.,.,.,.
17,MUS PERF,144,105,7,3.917,71.4,14.3,.,.,.,.,.,.
0,MUS PERF,205,044,6,4.000,100.0,.,.,.,.,.,.,.
2,MUS PERF,205,062,7,4.000,100.0,.,.,.,.,.,.,.
9,MUS PERF,21,001,9,3.889,88.9,.,11.1,.,.,.,.,.
10,MUS PERF,211,019,7,3.714,85.7,.,.,.,14.3,.,.,.
20,MUS PERF,219,063,6,3.083,33.3,50.0,.,.,.,.,16.7,.
21,MUS PERF,22,001,7,4.000,100.0,.,.,.,.,.,.,.
26,MUS PERF,227,033,10,3.650,50.0,30.0,20.0,.,.,.,.,.
33,MUS PERF,235,085,6,4.000,100.0,.,.,.,.,.,.,.
4,MUS PERF,251,001,8,4.000,100.0,.,.,.,.,.,.,.
5,MUS PERF,27,001,7,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,101,001,90,3.767,66.7,17.8,6.7,4.4,.,.,.,4.4
1,MUSIC,102,001,273,3.552,50.5,27.8,11.7,1.8,3.3,1.5,1.1,2.2
2,MUSIC,103,001,177,3.795,81.4,2.8,7.3,0.6,4.0,.,0.6,.
3,MUSIC,107,001,33,3.323,27.3,24.2,24.2,18.2,.,.,.,3.0
4,MUSIC,113,001,677,3.798,85.2,5.3,3.4,2.7,1.5,0.4,1.5,.
5,MUSIC,113,002,664,3.895,92.8,.,5.4,.,0.9,0.3,0.6,.
6,MUSIC,113,003,636,3.818,90.6,0.6,3.3,0.8,2.0,1.4,1.3,.
8,MUSIC,121,001,34,3.824,79.4,5.9,14.7,.,.,.,.,.
9,MUSIC,121,002,46,3.663,76.1,6.5,4.3,8.7,.,4.3,.,.
11,MUSIC,151,001,37,3.770,73.0,13.5,10.8,.,2.7,.,.,.
12,MUSIC,151,002,65,3.438,47.7,10.8,20.0,.,3.1,1.5,3.1,.
13,MUSIC,151,003,20,3.950,95.0,.,5.0,.,.,.,.,.
15,MUSIC,171,101,16,3.969,93.8,6.3,.,.,.,.,.,.
16,MUSIC,171,102,18,3.861,83.3,11.1,.,5.6,.,.,.,.
17,MUSIC,171,103,16,3.750,93.8,.,.,.,.,.,6.3,.
18,MUSIC,171,104,15,3.800,93.3,.,.,.,.,6.7,.,.
19,MUSIC,171,105,15,4.000,100.0,.,.,.,.,.,.,.
21,MUSIC,211,001,47,3.567,55.3,25.5,6.4,2.1,2.1,2.1,2.1,4.3
22,MUSIC,221,001,29,3.862,75.9,20.7,3.4,.,.,.,.,.
23,MUSIC,221,002,13,3.308,38.5,30.8,23.1,.,.,.,7.7,.
25,MUSIC,253,002,7,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,256,060,11,3.971,90.9,9.1,.,.,.,.,.,.
28,MUSIC,260,001,12,4.000,100.0,.,.,.,.,.,.,.
29,MUSIC,260,002,14,4.000,100.0,.,.,.,.,.,.,.
30,MUSIC,260,003,13,3.923,92.3,.,7.7,.,.,.,.,.
35,MUSIC,262,096,17,4.000,100.0,.,.,.,.,.,.,.
36,MUSIC,262,101,7,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,267,020,9,4.000,100.0,.,.,.,.,.,.,.
2,MUSIC,267,035,8,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,267,089,11,3.909,90.9,.,9.1,.,.,.,.,.
5,MUSIC,267,189,6,3.833,83.3,.,16.7,.,.,.,.,.
8,MUSIC,268,001,9,4.000,100.0,.,.,.,.,.,.,.
9,MUSIC,268,002,6,3.917,83.3,16.7,.,.,.,.,.,.
12,MUSIC,269,071,14,4.000,100.0,.,.,.,.,.,.,.
16,MUSIC,271,101,14,3.964,92.9,7.1,.,.,.,.,.,.
17,MUSIC,271,102,15,3.900,80.0,20.0,.,.,.,.,.,.
18,MUSIC,271,104,13,3.346,53.8,7.7,30.8,.,.,.,7.7,.
20,MUSIC,297,011,11,3.955,90.9,9.1,.,.,.,.,.,.
22,MUSIC,297,036,10,3.650,70.0,10.0,.,20.0,.,.,.,.
26,MUSIC,318,001,16,3.933,87.5,.,6.3,.,.,.,.,6.3
28,MUSIC,331,066,8,3.500,37.5,25.0,37.5,.,.,.,.,.
33,MUSIC,40,001,27,3.963,96.3,.,3.7,.,.,.,.,.
35,MUSIC,41,001,58,4.000,100.0,.,.,.,.,.,.,.
36,MUSIC,411,001,14,4.000,100.0,.,.,.,.,.,.,.
37,MUSIC,42,001,278,3.996,99.6,.,0.4,.,.,.,.,.
39,MUSIC,43,001,106,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,43,002,87,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,43,003,88,3.989,98.9,.,1.1,.,.,.,.,.
4,MUSIC,467,001,13,3.769,61.5,30.8,7.7,.,.,.,.,.
5,MUSIC,497,001,10,3.580,80.0,10.0,.,.,.,10.0,.,.
6,MUSIC,497,012,12,3.833,66.7,33.3,.,.,.,.,.,.
7,MUSIC,497,034,12,4.000,100.0,.,.,.,.,.,.,.
18,MUSIC,50,001,35,3.857,94.3,.,2.9,.,.,.,2.9,.
19,MUSIC,515,001,8,3.813,75.0,12.5,12.5,.,.,.,.,.
20,MUSIC,52,001,56,3.964,94.6,3.6,1.8,.,.,.,.,.
29,MUSIC,556,060,10,4.000,100.0,.,.,.,.,.,.,.
31,MUSIC,56,001,42,3.905,97.6,.,.,.,.,.,2.4,.
10,MUSIC,569,071,6,4.000,100.0,.,.,.,.,.,.,.
14,MUSIC,570,001,20,4.000,100.0,.,.,.,.,.,.,.
16,MUSIC,574,001,18,4.000,100.0,.,.,.,.,.,.,.
17,MUSIC,576,001,7,4.000,100.0,.,.,.,.,.,.,.
19,MUSIC,578,001,6,4.000,100.0,.,.,.,.,.,.,.
20,MUSIC,59,001,27,3.926,96.3,.,.,.,3.7,.,.,.
21,MUSIC,60,001,104,4.000,100.0,.,.,.,.,.,.,.
22,MUSIC,60,002,96,4.000,99.0,.,.,.,.,.,.,1.0
24,MUSIC,62,001,67,3.948,95.5,.,3.0,1.5,.,.,.,.
25,MUSIC,624,001,7,3.429,28.6,42.9,14.3,14.3,.,.,.,.
26,MUSIC,629,096,13,3.923,92.3,.,7.7,.,.,.,.,.
27,MUSIC,632,001,7,3.857,71.4,28.6,.,.,.,.,.,.
1,N E,234,001,13,2.808,15.4,7.7,38.5,15.4,15.4,7.7,.,.
2,N E,305,001,27,2.889,18.5,22.2,29.6,7.4,11.1,7.4,3.7,.
3,N E,406,001,7,3.800,57.1,.,14.3,.,.,.,.,28.6
4,N E,411,001,16,3.400,62.5,12.5,6.3,.,.,6.3,6.3,6.3
5,N E,423,001,17,3.219,5.9,41.2,35.3,11.8,.,.,.,5.9
6,N E,427,001,18,3.472,38.9,27.8,27.8,.,5.6,.,.,.
7,N E,428,001,9,3.833,55.6,.,11.1,.,.,.,.,.
9,N E,536,001,14,3.750,71.4,14.3,7.1,7.1,.,.,.,.
0,NAV SCI,101,001,10,4.000,100.0,.,.,.,.,.,.,.
1,NAV SCI,175,001,7,3.929,85.7,14.3,.,.,.,.,.,.
2,NAV SCI,201,001,12,3.750,50.0,50.0,.,.,.,.,.,.
3,NAV SCI,275,001,15,3.933,86.7,13.3,.,.,.,.,.,.
4,NAV SCI,301,001,8,3.625,50.0,25.0,25.0,.,.,.,.,.
5,NAV SCI,375,001,7,4.000,100.0,.,.,.,.,.,.,.
6,NAV SCI,401,001,7,3.357,28.6,42.9,14.3,.,14.3,.,.,.
7,NAV SCI,475,001,13,4.000,92.3,.,.,.,.,.,.,.
0,NEURODPT,610,001,7,3.357,57.1,14.3,14.3,.,.,14.3,.,.
1,NEURODPT,629,002,6,4.000,100.0,.,.,.,.,.,.,.
20,NEURODPT,699,106,12,4.000,100.0,.,.,.,.,.,.,.
3,NEUROL,699,102,6,4.000,100.0,.,.,.,.,.,.,.
7,NEUROL,699,111,11,4.000,100.0,.,.,.,.,.,.,.
1,NEURSURG,699,005,10,4.000,100.0,.,.,.,.,.,.,.
0,NTP,610,1,25,3.583,60.0,8.0,24.0,.,.,4.0,.,.
2,NTP,629,2,21,4.000,95.2,.,.,.,.,.,.,4.8
3,NTP,651,1,17,3.912,82.4,17.6,.,.,.,.,.,.
4,NTP,660,1,9,4.000,100.0,.,.,.,.,.,.,.
5,NTP,677,1,24,3.250,41.7,8.3,29.2,.,20.8,.,.,.
0,NURSING,105,001,209,3.754,67.5,23.9,1.4,4.8,0.5,1.0,.,.
2,NURSING,313,001,82,3.646,41.5,47.6,9.8,1.2,.,.,.,.
3,NURSING,313,002,78,3.654,38.5,53.8,7.7,.,.,.,.,.
5,NURSING,314,001,160,3.956,92.5,6.3,1.3,.,.,.,.,.
6,NURSING,314,003,43,4.000,100.0,.,.,.,.,.,.,.
8,NURSING,315,001,160,3.731,52.5,42.5,3.8,1.3,.,.,.,.
10,NURSING,317,001,158,3.022,10.1,31.0,30.4,15.2,10.8,2.5,.,.
11,NURSING,323,003,43,3.279,14.0,48.8,20.9,11.6,4.7,.,.,.
12,NURSING,324,003,43,3.756,60.5,30.2,9.3,.,.,.,.,.
15,NURSING,434,001,77,3.532,31.2,45.5,22.1,1.3,.,.,.,.
16,NURSING,434,002,77,3.500,20.8,61.0,15.6,2.6,.,.,.,.
17,NURSING,434,003,43,3.372,18.6,44.2,30.2,7.0,.,.,.,.
19,NURSING,435,001,158,3.972,94.3,5.7,.,.,.,.,.,.
25,NURSING,437,001,78,3.987,97.4,2.6,.,.,.,.,.,.
26,NURSING,437,002,80,3.969,93.8,6.3,.,.,.,.,.,.
0,NUTR SCI,132,001,425,3.902,88.7,6.6,2.6,1.2,0.7,0.2,.,.
1,NUTR SCI,132,002,343,3.854,87.8,5.5,2.0,1.5,2.0,.,0.9,0.3
3,NUTR SCI,203,001,324,3.793,71.0,18.2,9.0,0.9,0.6,.,.,.
8,NUTR SCI,332,001,92,3.079,21.7,23.9,25.0,6.5,17.4,1.1,1.1,.
9,NUTR SCI,377,001,19,3.972,89.5,5.3,.,.,.,.,.,.
10,NUTR SCI,421,001,14,4.000,100.0,.,.,.,.,.,.,.
13,NUTR SCI,500,001,15,4.000,100.0,.,.,.,.,.,.,.
14,NUTR SCI,510,001,28,3.232,50.0,3.6,17.9,7.1,17.9,3.6,.,.
16,NUTR SCI,600,001,10,4.000,100.0,.,.,.,.,.,.,.
17,NUTR SCI,626,001,15,4.000,100.0,.,.,.,.,.,.,.
18,NUTR SCI,631,001,34,3.221,20.6,29.4,32.4,14.7,.,2.9,.,.
19,NUTR SCI,641,001,34,3.853,76.5,17.6,5.9,.,.,.,.,.
21,NUTR SCI,650,001,27,3.481,33.3,40.7,18.5,3.7,3.7,.,.,.
22,NUTR SCI,655,001,13,3.846,84.6,.,15.4,.,.,.,.,.
23,NUTR SCI,670,001,16,3.500,.,100.0,.,.,.,.,.,.
1,OBS&GYN,699,031,15,3.964,93.3,6.7,.,.,.,.,.,.
0,OCC THER,100,001,52,3.779,80.8,9.6,3.8,3.8,.,.,1.9,.
1,OCC THER,640,001,23,3.932,91.3,.,.,4.3,.,.,.,4.3
2,OCC THER,651,001,23,4.0,100.0,.,.,.,.,.,.,.
0,ONCOLOGY,401,001,52,3.596,46.2,36.5,9.6,5.8,1.9,.,.,.
1,ONCOLOGY,640,001,34,3.235,26.5,20.6,32.4,14.7,5.9,.,.,.
2,ONCOLOGY,675,002,7,3.929,85.7,14.3,.,.,.,.,.,.
7,OPHTHALM,699,298,6,4.000,100.0,.,.,.,.,.,.,.
8,OPHTHALM,699,299,6,4.000,100.0,.,.,.,.,.,.,.
0,OTM,300,001,130,2.912,17.7,19.2,22.3,21.5,14.6,3.1,1.5,.
1,OTM,300,002,135,3.063,18.5,25.9,25.2,17.8,10.4,0.7,1.5,.
2,OTM,300,003,124,2.964,23.4,16.9,22.6,16.1,14.5,6.5,.,.
4,OTM,351,001,28,3.875,82.1,14.3,.,3.6,.,.,.,.
5,OTM,421,001,13,3.692,38.5,61.5,.,.,.,.,.,.
6,OTM,421,002,13,3.462,15.4,61.5,23.1,.,.,.,.,.
10,OTM,422,002,6,3.833,66.7,33.3,.,.,.,.,.,.
12,OTM,423,001,7,3.714,42.9,57.1,.,.,.,.,.,.
13,OTM,451,001,35,3.443,34.3,42.9,5.7,11.4,5.7,.,.,.
14,OTM,451,002,14,3.500,28.6,50.0,14.3,7.1,.,.,.,.
16,OTM,452,001,50,3.620,44.0,36.0,20.0,.,.,.,.,.
17,OTM,452,002,43,3.860,76.7,18.6,4.7,.,.,.,.,.
0,PATH,210,001,8,3.688,62.5,12.5,25.0,.,.,.,.,.
0,PATH-BIO,150,001,11,3.955,90.9,9.1,.,.,.,.,.,.
1,PATH-BIO,210,001,22,3.773,77.3,9.1,9.1,.,4.5,.,.,.
2,PATH-BIO,510,001,93,3.651,53.8,28.0,14.0,3.2,1.1,.,.,.
3,PATH-BIO,512,001,93,3.290,24.7,34.4,23.7,12.9,2.2,2.2,.,.
4,PATH-BIO,513,001,93,3.581,46.2,26.9,23.7,3.2,.,.,.,.
5,PATH-BIO,517,001,93,3.871,74.2,25.8,.,.,.,.,.,.
6,PATH-BIO,525,001,93,4.000,98.9,.,.,.,.,.,.,1.1
7,PATH-BIO,528,001,49,3.033,32.7,8.2,22.4,14.3,8.2,.,6.1,8.2
8,PATH-BIO,559,003,93,3.887,78.5,20.4,1.1,.,.,.,.,.
9,PATH-BIO,560,002,93,3.624,51.6,25.8,18.3,4.3,.,.,.,.
10,PATH-BIO,660,001,41,4.000,100.0,.,.,.,.,.,.,.
6,PEDIAT,699,025,7,4.000,100.0,.,.,.,.,.,.,.
13,PEDIAT,699,091,6,4.000,100.0,.,.,.,.,.,.,.
19,PEDIAT,699,106,7,4.000,100.0,.,.,.,.,.,.,.
0,PHARMACY,125,001,21,4.000,100.0,.,.,.,.,.,.,.
1,PHARMACY,125,002,22,4.000,100.0,.,.,.,.,.,.,.
3,PHARMACY,423,001,93,3.984,97.8,1.1,1.1,.,.,.,.,.
4,PHARMACY,563,001,50,3.880,92.0,4.0,2.0,.,.,.,2.0,.
5,PHARMACY,608,001,121,3.736,60.3,29.8,6.6,3.3,.,.,.,.
6,PHARMACY,612,001,56,3.555,62.5,21.4,5.4,1.8,1.8,.,5.4,1.8
7,PHARMACY,630,001,16,4.000,100.0,.,.,.,.,.,.,.
8,PHARMACY,645,001,121,3.446,43.8,10.7,38.0,5.8,1.7,.,.,.
9,PHARMACY,674,001,48,3.678,68.8,14.6,6.3,.,.,.,4.2,6.3
10,PHARMACY,674,002,23,4.000,100.0,.,.,.,.,.,.,.
0,PHILOS,101,001,82,3.383,47.6,20.7,11.0,8.5,6.1,4.9,.,.
1,PHILOS,101,002,79,3.854,86.1,6.3,2.5,2.5,2.5,.,.,.
2,PHILOS,101,003,77,3.829,85.7,6.5,1.3,1.3,2.6,.,1.3,1.3
3,PHILOS,101,004,86,3.843,81.4,10.5,5.8,.,2.3,.,.,.
4,PHILOS,101,005,84,3.565,33.3,48.8,15.5,2.4,.,.,.,.
5,PHILOS,101,006,85,3.835,81.2,9.4,5.9,2.4,1.2,.,.,.
7,PHILOS,104,001,10,3.8,70.0,20.0,10.0,.,.,.,.,.
8,PHILOS,104,002,18,3.694,44.4,50.0,5.6,.,.,.,.,.
10,PHILOS,210,001,86,3.384,33.7,31.4,14.0,9.3,5.8,1.2,.,.
11,PHILOS,211,001,38,3.368,34.2,34.2,15.8,13.2,.,.,2.6,.
12,PHILOS,211,002,68,3.338,48.5,13.2,16.2,4.4,5.9,7.4,.,2.9
13,PHILOS,211,003,56,3.464,48.2,21.4,16.1,7.1,5.4,1.8,.,.
15,PHILOS,220,001,22,3.318,54.5,22.7,4.5,4.5,4.5,.,9.1,.
16,PHILOS,241,001,82,3.331,18.3,48.8,13.4,1.2,6.1,1.2,1.2,.
17,PHILOS,241,002,85,3.612,56.5,29.4,5.9,3.5,1.2,3.5,.,.
18,PHILOS,241,003,86,3.588,37.2,45.3,14.0,1.2,1.2,.,.,1.2
19,PHILOS,241,004,40,3.705,80.0,5.0,5.0,2.5,.,2.5,2.5,2.5
21,PHILOS,243,001,74,3.669,81.1,1.4,2.7,5.4,6.8,2.7,.,.
22,PHILOS,243,002,77,3.916,87.0,9.1,3.9,.,.,.,.,.
23,PHILOS,243,003,55,3.333,34.5,32.7,5.5,21.8,1.8,.,1.8,1.8
24,PHILOS,243,004,35,3.114,25.7,31.4,17.1,14.3,5.7,.,5.7,.
26,PHILOS,304,001,14,3.964,92.9,7.1,.,.,.,.,.,.
27,PHILOS,341,002,83,3.988,97.6,2.4,.,.,.,.,.,.
28,PHILOS,341,003,78,3.533,53.8,28.2,7.7,1.3,1.3,1.3,3.8,2.6
29,PHILOS,341,004,71,3.754,77.5,11.3,5.6,1.4,1.4,2.8,.,.
30,PHILOS,341,005,46,3.38,41.3,26.1,17.4,6.5,4.3,4.3,.,.
31,PHILOS,341,091,8,3.875,87.5,.,12.5,.,.,.,.,.
32,PHILOS,341,092,21,3.952,90.5,9.5,.,.,.,.,.,.
33,PHILOS,341,093,22,3.75,77.3,13.6,4.5,.,.,4.5,.,.
34,PHILOS,341,094,23,3.804,82.6,4.3,8.7,.,4.3,.,.,.
35,PHILOS,341,095,18,3.861,83.3,11.1,.,5.6,.,.,.,.
37,PHILOS,430,001,56,3.731,55.4,32.1,7.1,1.8,.,.,.,.
38,PHILOS,432,001,69,3.5,44.9,29.0,13.0,8.7,1.4,.,1.4,.
39,PHILOS,440,001,25,3.295,24.0,32.0,20.0,4.0,4.0,4.0,.,.
40,PHILOS,503,001,24,3.667,58.3,29.2,4.2,4.2,4.2,.,.,.
0,PHILOS,534,001,9,3.944,88.9,11.1,.,.,.,.,.,.
1,PHILOS,541,001,24,3.667,58.3,20.8,16.7,4.2,.,.,.,.
2,PHILOS,549,001,23,3.130,26.1,4.3,47.8,13.0,8.7,.,.,.
3,PHILOS,551,001,21,2.816,19.0,23.8,19.0,9.5,4.8,4.8,9.5,.
6,PHILOS,555,001,27,3.981,96.3,3.7,.,.,.,.,.,.
7,PHILOS,560,001,26,3.800,57.7,38.5,.,.,.,.,.,.
8,PHILOS,562,001,15,3.433,33.3,46.7,13.3,.,.,6.7,.,.
9,PHILOS,562,002,26,3.462,30.8,46.2,15.4,.,7.7,.,.,.
10,PHILOS,562,003,7,3.429,28.6,28.6,42.9,.,.,.,.,.
0,PHM PRAC,438,001,98,3.206,24.5,25.5,30.6,7.1,9.2,2.0,.,.
1,PHM PRAC,461,001,93,3.984,98.9,.,.,1.1,.,.,.,.
2,PHM PRAC,463,001,99,3.995,99.0,1.0,.,.,.,.,.,.
3,PHM PRAC,471,001,13,4.000,100.0,.,.,.,.,.,.,.
4,PHM PRAC,526,001,97,3.938,93.8,3.1,1.0,1.0,1.0,.,.,.
5,PHM PRAC,550,001,49,3.969,95.9,2.0,2.0,.,.,.,.,.
6,PHM PRAC,553,001,97,3.881,77.3,21.6,1.0,.,.,.,.,.
7,PHM PRAC,555,001,98,3.138,21.4,26.5,24.5,19.4,5.1,3.1,.,.
8,PHM PRAC,560,001,16,3.844,75.0,18.8,6.3,.,.,.,.,.
9,PHM PRAC,611,001,43,3.895,86.0,7.0,7.0,.,.,.,.,.
10,PHM PRAC,625,001,121,3.921,87.6,9.9,1.7,0.8,.,.,.,.
11,PHM PRAC,628,001,16,4.000,100.0,.,.,.,.,.,.,.
12,PHM PRAC,638,001,121,3.438,33.1,34.7,20.7,9.9,1.7,.,.,.
13,PHM PRAC,650,001,93,3.366,33.3,26.9,24.7,9.7,5.4,.,.,.
14,PHM PRAC,653,001,121,3.930,87.6,10.7,1.7,.,.,.,.,.
15,PHM PRAC,655,001,122,3.373,32.8,23.0,32.8,9.0,2.5,.,.,.
