,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
16,ASIALANG,114,002,13,3.667,38.5,46.2,7.7,.,.,.,.,7.7
19,ASIALANG,123,001,14,3.536,71.4,14.3,.,7.1,.,.,7.1,.
20,ASIALANG,125,001,20,3.525,65.0,5.0,25.0,.,.,.,5.0,.
21,ASIALANG,127,001,7,3.214,28.6,28.6,14.3,14.3,14.3,.,.,.
22,ASIALANG,129,001,6,3.500,33.3,50.0,.,16.7,.,.,.,.
23,ASIALANG,131,001,14,3.857,71.4,28.6,.,.,.,.,.,.
24,ASIALANG,133,001,12,3.667,58.3,25.0,8.3,8.3,.,.,.,.
26,ASIALANG,137,001,8,3.333,62.5,.,.,.,.,.,12.5,12.5
28,ASIALANG,201,001,17,3.912,88.2,5.9,5.9,.,.,.,.,.
29,ASIALANG,201,002,13,3.077,30.8,23.1,15.4,7.7,15.4,7.7,.,.
30,ASIALANG,201,003,17,3.794,70.6,17.6,11.8,.,.,.,.,.
32,ASIALANG,203,001,16,3.467,56.3,18.8,6.3,6.3,.,.,6.3,.
33,ASIALANG,203,002,16,3.250,43.8,18.8,12.5,6.3,12.5,6.3,.,.
34,ASIALANG,203,003,18,3.000,33.3,11.1,16.7,22.2,11.1,.,5.6,.
35,ASIALANG,203,004,16,3.125,25.0,43.8,12.5,6.3,.,6.3,6.3,.
37,ASIALANG,205,001,36,3.778,66.7,27.8,.,5.6,.,.,.,.
39,ASIALANG,225,001,12,3.375,66.7,.,16.7,8.3,.,.,8.3,.
10,ASIALANG,301,001,20,3.850,85.0,5.0,5.0,5.0,.,.,.,.
11,ASIALANG,301,002,18,3.972,94.4,5.6,.,.,.,.,.,.
12,ASIALANG,301,003,14,3.929,85.7,14.3,.,.,.,.,.,.
14,ASIALANG,303,001,12,3.667,41.7,50.0,8.3,.,.,.,.,.
15,ASIALANG,303,002,14,3.750,57.1,35.7,7.1,.,.,.,.,.
16,ASIALANG,303,003,14,3.679,50.0,35.7,14.3,.,.,.,.,.
18,ASIALANG,305,001,16,3.875,87.5,6.3,.,6.3,.,.,.,.
9,ASIALANG,376,001,19,3.816,78.9,5.3,15.8,.,.,.,.,.
10,ASIALANG,378,001,24,3.938,91.7,4.2,4.2,.,.,.,.,.
11,ASIALANG,405,001,7,3.786,57.1,42.9,.,.,.,.,.,.
17,ASIALANG,451,001,20,3.825,80.0,10.0,5.0,5.0,.,.,.,.
18,ASIALANG,475,001,14,3.750,85.7,.,.,7.1,7.1,.,.,.
19,ASIALANG,560,002,6,3.700,50.0,16.7,16.7,.,.,.,.,.
0,ASIAN,100,001,54,3.574,75.9,3.7,1.9,3.7,13.0,.,1.9,.
1,ASIAN,103,001,23,3.413,56.5,21.7,8.7,.,4.3,4.3,4.3,.
2,ASIAN,120,001,9,3.556,44.4,33.3,11.1,11.1,.,.,.,.
3,ASIAN,236,001,98,3.724,73.5,11.2,8.2,3.1,3.1,1.0,.,.
4,ASIAN,244,001,11,3.864,90.9,.,.,9.1,.,.,.,.
5,ASIAN,253,001,60,3.683,61.7,23.3,10.0,3.3,.,1.7,.,.
6,ASIAN,255,001,36,3.819,80.6,11.1,2.8,2.8,2.8,.,.,.
7,ASIAN,300,001,9,3.833,77.8,11.1,11.1,.,.,.,.,.
8,ASIAN,301,001,13,3.769,76.9,7.7,7.7,7.7,.,.,.,.
9,ASIAN,307,001,37,3.917,81.1,16.2,.,.,.,.,.,.
10,ASIAN,308,001,19,3.789,68.4,21.1,10.5,.,.,.,.,.
11,ASIAN,319,001,10,3.850,90.0,.,.,10.0,.,.,.,.
12,ASIAN,335,001,10,4.000,100.0,.,.,.,.,.,.,.
13,ASIAN,351,001,24,3.708,66.7,20.8,4.2,4.2,4.2,.,.,.
14,ASIAN,354,001,8,2.813,25.0,37.5,12.5,.,.,12.5,12.5,.
15,ASIAN,375,001,22,3.889,72.7,.,9.1,.,.,.,.,9.1
16,ASIAN,378,001,7,3.429,42.9,28.6,14.3,.,14.3,.,.,.
18,ASIAN,432,001,10,3.800,80.0,.,20.0,.,.,.,.,.
19,ASIAN,434,001,21,3.524,66.7,14.3,4.8,4.8,4.8,.,4.8,.
20,ASIAN,473,001,12,3.850,58.3,25.0,.,.,.,.,.,8.3
22,ASIAN,600,001,13,3.750,69.2,15.4,.,.,7.7,.,.,.
0,ASIAN AM,121,001,10,3.850,70.0,30.0,.,.,.,.,.,.
1,ASIAN AM,150,001,127,3.698,56.7,30.7,5.5,.,0.8,.,1.6,.
2,ASIAN AM,152,001,137,3.686,63.5,23.4,8.0,2.9,0.7,.,1.5,.
3,ASIAN AM,170,001,16,3.281,50.0,18.8,6.3,12.5,6.3,.,6.3,.
4,ASIAN AM,220,001,19,3.026,47.4,21.1,.,5.3,10.5,5.3,10.5,.
5,ASIAN AM,240,001,35,3.671,74.3,8.6,11.4,.,2.9,.,2.9,.
6,ASIAN AM,240,002,24,3.688,58.3,37.5,.,.,.,4.2,.,.
7,ASIAN AM,240,003,32,3.190,31.3,18.8,21.9,3.1,12.5,.,3.1,.
8,ASIAN AM,240,004,35,3.886,77.1,22.9,.,.,.,.,.,.
9,ASIAN AM,240,005,34,3.471,38.2,20.6,38.2,2.9,.,.,.,.
10,ASIAN AM,240,006,48,3.635,50.0,39.6,2.1,4.2,4.2,.,.,.
11,ASIAN AM,240,007,47,3.457,46.8,31.9,10.6,.,6.4,2.1,2.1,.
13,ASIAN AM,420,001,12,3.083,41.7,33.3,.,.,8.3,8.3,8.3,.
14,ASIAN AM,465,001,19,3.647,26.3,63.2,.,.,.,.,.,.
15,ASIAN AM,560,001,7,3.500,71.4,14.3,.,.,.,14.3,.,.
0,ASTRON,103,001,267,3.310,30.3,22.8,31.5,7.5,5.2,1.1,.,.
1,ASTRON,103,002,267,3.223,31.5,18.7,29.2,7.5,6.4,3.4,0.7,.
3,ASTRON,104,001,180,3.626,52.2,29.4,11.1,3.9,2.8,.,.,.
4,ASTRON,140,001,33,2.903,36.4,9.1,24.2,3.0,3.0,9.1,9.1,.
5,ASTRON,170,001,97,3.401,23.7,43.3,23.7,5.2,3.1,.,.,.
10,ASTRON,200,001,35,3.544,45.7,20.0,28.6,.,2.9,.,.,2.9
11,ASTRON,310,001,23,3.326,56.5,8.7,17.4,4.3,.,13.0,.,.
0,ATM OCN,100,001,279,2.899,16.8,22.2,22.2,13.3,11.1,5.0,3.2,.
1,ATM OCN,101,001,90,3.172,24.4,33.3,24.4,5.6,6.7,2.2,3.3,.
2,ATM OCN,140,001,103,3.646,48.5,35.9,11.7,3.9,.,.,.,.
3,ATM OCN,141,001,7,3.917,71.4,14.3,.,.,.,.,.,.
4,ATM OCN,171,001,18,3.765,66.7,16.7,5.6,5.6,.,.,.,.
5,ATM OCN,310,001,17,3.412,35.3,41.2,5.9,5.9,11.8,.,.,.
6,ATM OCN,330,001,15,3.233,46.7,33.3,.,.,6.7,6.7,6.7,.
8,ATM OCN,355,001,15,2.964,20.0,20.0,20.0,26.7,.,.,6.7,.
9,ATM OCN,425,001,16,3.433,43.8,31.3,12.5,.,.,.,6.3,.
10,ATM OCN,452,001,8,3.250,50.0,.,25.0,.,25.0,.,.,.
11,ATM OCN,573,001,14,3.750,64.3,21.4,14.3,.,.,.,.,.
12,ATM OCN,610,001,20,3.525,35.0,40.0,20.0,5.0,.,.,.,.
13,ATM OCN,630,001,20,3.947,90.0,.,5.0,.,.,.,.,5.0
1,B M E,200,001,130,3.792,63.1,32.3,4.6,.,.,.,.,.
2,B M E,300,001,130,3.853,76.2,21.5,0.8,.,.,.,0.8,.
3,B M E,315,001,87,3.500,33.3,39.1,20.7,4.6,1.1,.,.,.
4,B M E,330,001,37,3.351,32.4,27.0,24.3,10.8,5.4,.,.,.
24,B M E,399,118,8,4.000,100.0,.,.,.,.,.,.,.
35,B M E,400,001,98,3.893,79.6,19.4,1.0,.,.,.,.,.
36,B M E,414,001,31,3.903,80.6,19.4,.,.,.,.,.,.
37,B M E,462,001,12,3.375,33.3,25.0,25.0,16.7,.,.,.,.
39,B M E,510,001,43,3.779,72.1,11.6,16.3,.,.,.,.,.
40,B M E,511,001,8,4.000,100.0,.,.,.,.,.,.,.
1,B M E,550,001,35,3.943,88.6,11.4,.,.,.,.,.,.
7,B M E,602,001,6,4.000,66.7,.,.,.,.,.,.,.
8,B M E,602,003,25,3.940,88.0,12.0,.,.,.,.,.,.
10,B M E,615,001,32,3.406,25.0,40.6,25.0,9.4,.,.,.,.
11,B M E,619,001,19,3.895,89.5,.,10.5,.,.,.,.,.
1,B M I,541,001,47,3.772,61.7,29.8,4.3,2.1,.,.,.,2.1
2,B M I,544,001,16,3.667,56.3,12.5,25.0,.,.,.,.,.
4,B M I,567,001,7,3.857,71.4,28.6,.,.,.,.,.,.
5,B M I,576,001,25,3.375,52.0,16.0,16.0,.,4.0,4.0,4.0,4.0
6,B M I,641,001,6,3.417,16.7,50.0,33.3,.,.,.,.,.
0,BIOCHEM,100,101,28,3.839,92.9,3.6,.,.,.,.,3.6,.
1,BIOCHEM,104,001,43,3.965,95.3,2.3,2.3,.,.,.,.,.
3,BIOCHEM,299,046,14,4.000,100.0,.,.,.,.,.,.,.
14,BIOCHEM,375,002,9,4.000,100.0,.,.,.,.,.,.,.
15,BIOCHEM,501,001,346,3.357,48.8,14.2,15.0,7.8,10.4,1.4,1.2,.
16,BIOCHEM,501,002,392,3.365,48.2,13.8,17.3,5.9,13.3,0.5,0.5,.
18,BIOCHEM,507,001,139,3.139,28.8,24.5,20.1,14.4,2.9,6.5,1.4,.
19,BIOCHEM,510,001,34,3.455,50.0,11.8,20.6,5.9,8.8,.,.,.
20,BIOCHEM,551,001,76,3.599,51.3,28.9,11.8,3.9,3.9,.,.,.
21,BIOCHEM,601,001,21,3.238,42.9,19.0,23.8,.,4.8,4.8,4.8,.
22,BIOCHEM,612,001,15,3.200,20.0,20.0,46.7,6.7,6.7,.,.,.
23,BIOCHEM,621,001,9,4.000,100.0,.,.,.,.,.,.,.
24,BIOCHEM,630,001,20,3.450,25.0,40.0,35.0,.,.,.,.,.
25,BIOCHEM,645,001,21,3.524,38.1,28.6,33.3,.,.,.,.,.
0,BIOCORE,181,001,18,3.941,88.9,.,5.6,.,.,.,.,.
1,BIOCORE,381,001,91,3.644,59.3,15.4,22.0,.,1.1,1.1,.,.
2,BIOCORE,382,001,17,3.500,41.2,17.6,41.2,.,.,.,.,.
3,BIOCORE,382,002,20,3.600,55.0,10.0,35.0,.,.,.,.,.
4,BIOCORE,382,003,18,3.667,55.6,22.2,22.2,.,.,.,.,.
5,BIOCORE,382,004,15,3.533,40.0,26.7,33.3,.,.,.,.,.
6,BIOCORE,382,005,16,3.719,68.8,6.3,25.0,.,.,.,.,.
9,BIOCORE,485,001,72,3.597,56.9,6.9,34.7,1.4,.,.,.,.
10,BIOCORE,486,001,13,3.923,92.3,.,7.7,.,.,.,.,.
11,BIOCORE,486,002,16,3.969,93.8,6.3,.,.,.,.,.,.
12,BIOCORE,486,003,12,3.818,75.0,.,16.7,.,.,.,.,.
14,BIOCORE,699,001,6,4.000,50.0,.,.,.,.,.,.,.
0,BIOLOGY,101,001,281,2.547,13.9,9.3,26.7,11.7,23.1,9.3,5.3,.
1,BIOLOGY,101,002,251,2.649,18.3,11.6,24.3,11.2,19.1,10.0,4.8,.
3,BIOLOGY,102,001,9,2.611,.,11.1,55.6,.,22.2,11.1,.,.
4,BIOLOGY,102,002,9,3.167,22.2,33.3,22.2,.,22.2,.,.,.
5,BIOLOGY,102,003,10,2.850,10.0,10.0,50.0,.,30.0,.,.,.
6,BIOLOGY,102,004,13,3.038,15.4,23.1,23.1,30.8,7.7,.,.,.
7,BIOLOGY,102,005,14,3.250,28.6,21.4,28.6,14.3,7.1,.,.,.
8,BIOLOGY,102,006,13,3.000,15.4,15.4,46.2,15.4,.,7.7,.,.
9,BIOLOGY,102,007,8,3.313,25.0,25.0,37.5,12.5,.,.,.,.
10,BIOLOGY,102,008,8,3.125,25.0,25.0,25.0,.,25.0,.,.,.
11,BIOLOGY,102,009,11,2.864,18.2,27.3,18.2,18.2,.,18.2,.,.
12,BIOLOGY,102,010,13,2.577,7.7,.,53.8,7.7,23.1,.,7.7,.
13,BIOLOGY,102,011,12,3.333,33.3,25.0,25.0,8.3,8.3,.,.,.
14,BIOLOGY,102,012,11,3.364,45.5,18.2,18.2,.,18.2,.,.,.
15,BIOLOGY,102,013,11,2.955,.,63.6,.,18.2,9.1,9.1,.,.
16,BIOLOGY,102,014,11,3.000,18.2,18.2,27.3,18.2,.,9.1,.,.
17,BIOLOGY,102,015,12,3.292,41.7,8.3,33.3,.,16.7,.,.,.
18,BIOLOGY,102,016,15,3.533,53.3,13.3,20.0,13.3,.,.,.,.
19,BIOLOGY,102,017,10,3.150,20.0,30.0,30.0,.,20.0,.,.,.
20,BIOLOGY,102,018,10,2.950,30.0,10.0,30.0,20.0,.,.,10.0,.
21,BIOLOGY,102,019,10,3.050,20.0,30.0,20.0,.,30.0,.,.,.
22,BIOLOGY,102,020,7,3.071,42.9,.,14.3,14.3,28.6,.,.,.
24,BIOLOGY,130,001,25,2.940,32.0,4.0,28.0,8.0,24.0,.,4.0,.
25,BIOLOGY,151,001,309,2.924,19.7,8.1,40.5,9.7,18.4,2.6,1.0,.
26,BIOLOGY,151,002,311,2.853,20.3,9.0,36.3,4.8,21.9,7.1,0.3,.
28,BIOLOGY,152,001,304,3.028,26.0,10.9,38.5,6.6,11.5,3.9,2.0,.
29,BIOLOGY,375,001,10,3.700,70.0,20.0,.,.,10.0,.,.,.
30,BIOLOGY,522,001,14,4.000,100.0,.,.,.,.,.,.,.
31,BIOLOGY,522,002,6,4.000,100.0,.,.,.,.,.,.,.
0,BOTANY,123,001,98,3.643,59.2,23.5,10.2,3.1,3.1,1.0,.,.
1,BOTANY,130,001,102,2.856,26.5,5.9,33.3,2.9,21.6,5.9,2.9,.
2,BOTANY,151,002,6,2.667,16.7,.,33.3,.,50.0,.,.,.
4,BOTANY,240,001,65,3.107,27.7,21.5,15.4,10.8,13.8,4.6,.,6.2
5,BOTANY,260,001,26,3.423,42.3,23.1,26.9,.,3.8,3.8,.,.
6,BOTANY,265,001,19,3.711,63.2,15.8,21.1,.,.,.,.,.
14,BOTANY,300,001,26,2.620,26.9,7.7,11.5,19.2,11.5,11.5,7.7,.
15,BOTANY,330,001,11,3.909,81.8,18.2,.,.,.,.,.,.
16,BOTANY,338,001,10,3.900,80.0,20.0,.,.,.,.,.,.
18,BOTANY,370,001,57,3.965,96.5,1.8,.,1.8,.,.,.,.
19,BOTANY,400,001,43,3.663,62.8,14.0,18.6,2.3,2.3,.,.,.
20,BOTANY,402,001,10,4.000,80.0,.,.,.,.,.,.,.
21,BOTANY,410,001,7,3.857,71.4,28.6,.,.,.,.,.,.
22,BOTANY,455,001,40,3.406,37.5,7.5,20.0,12.5,2.5,.,.,17.5
23,BOTANY,460,001,39,3.256,25.6,33.3,25.6,7.7,5.1,.,2.6,.
24,BOTANY,474,001,37,3.647,54.1,27.0,2.7,5.4,.,2.7,.,2.7
29,BOTANY,621,001,7,4.000,100.0,.,.,.,.,.,.,.
30,BOTANY,651,001,12,3.667,58.3,25.0,8.3,8.3,.,.,.,.
1,BSE,249,001,39,2.795,15.4,5.1,35.9,15.4,25.6,2.6,.,.
2,BSE,270,001,28,3.407,32.1,39.3,14.3,3.6,3.6,3.6,.,3.6
8,BSE,367,001,69,3.455,40.6,26.1,18.8,5.8,2.9,.,1.4,4.3
11,BSE,372,001,28,3.107,28.6,7.1,35.7,21.4,3.6,3.6,.,.
12,BSE,375,001,23,3.804,60.9,39.1,.,.,.,.,.,.
13,BSE,380,001,23,3.714,52.2,26.1,13.0,.,.,.,.,.
15,BSE,461,001,8,2.938,25.0,.,37.5,12.5,25.0,.,.,.
16,BSE,473,001,40,3.500,42.5,32.5,10.0,12.5,2.5,.,.,.
17,BSE,475,001,24,3.896,87.5,4.2,8.3,.,.,.,.,.
19,BSE,509,001,64,3.602,43.8,37.5,14.1,4.7,.,.,.,.
0,C&E SOC,103,002,22,3.318,50.0,18.2,9.1,9.1,4.5,9.1,.,.
1,C&E SOC,140,001,29,3.638,72.4,13.8,3.4,3.4,.,6.9,.,.
2,C&E SOC,210,001,11,3.682,54.5,27.3,18.2,.,.,.,.,.
4,C&E SOC,248,001,14,3.964,92.9,7.1,.,.,.,.,.,.
5,C&E SOC,340,001,15,3.933,93.3,.,6.7,.,.,.,.,.
6,C&E SOC,341,001,18,3.643,44.4,16.7,11.1,5.6,.,.,.,.
7,C&E SOC,357,001,17,3.882,88.2,5.9,.,5.9,.,.,.,.
8,C&E SOC,360,001,9,3.563,44.4,11.1,33.3,.,.,.,.,.
11,C&E SOC,475,002,6,2.833,.,.,33.3,16.7,.,.,.,.
15,C&E SOC,500,001,10,3.444,40.0,20.0,20.0,.,10.0,.,.,.
16,C&E SOC,532,001,8,3.063,62.5,12.5,.,.,.,12.5,12.5,.
17,C&E SOC,533,001,10,3.800,90.0,.,.,.,10.0,.,.,.
0,CBE,1,001,26,4.000,92.3,.,.,.,.,.,.,.
1,CBE,150,001,97,3.778,63.9,27.8,8.2,.,.,.,.,.
2,CBE,250,002,68,3.088,27.9,14.7,25.0,17.6,11.8,2.9,.,.
3,CBE,255,001,51,3.088,25.5,23.5,23.5,9.8,13.7,2.0,2.0,.
4,CBE,310,001,58,3.052,24.1,19.0,20.7,15.5,20.7,.,.,.
5,CBE,311,001,47,3.191,31.9,21.3,21.3,17.0,4.3,2.1,2.1,.
6,CBE,320,001,88,3.131,22.7,21.6,35.2,9.1,6.8,4.5,.,.
7,CBE,324,001,13,3.308,38.5,7.7,38.5,7.7,7.7,.,.,.
8,CBE,324,002,12,3.625,58.3,8.3,33.3,.,.,.,.,.
9,CBE,324,003,7,3.500,42.9,14.3,42.9,.,.,.,.,.
10,CBE,324,004,12,3.500,50.0,8.3,33.3,8.3,.,.,.,.
12,CBE,326,001,26,3.077,15.4,34.6,15.4,19.2,15.4,.,.,.
13,CBE,330,001,6,3.333,50.0,16.7,.,16.7,16.7,.,.,.
14,CBE,426,001,59,2.856,20.3,16.9,15.3,22.0,22.0,.,3.4,.
15,CBE,430,001,69,3.072,24.6,24.6,20.3,13.0,13.0,2.9,1.4,.
16,CBE,440,001,39,3.167,20.5,38.5,7.7,25.6,5.1,2.6,.,.
17,CBE,450,001,35,3.886,82.9,11.4,5.7,.,.,.,.,.
18,CBE,470,001,37,3.243,27.0,21.6,29.7,16.2,5.4,.,.,.
22,CBE,540,001,33,3.091,21.2,9.1,42.4,21.2,6.1,.,.,.
23,CBE,555,001,15,4.000,100.0,.,.,.,.,.,.,.
24,CBE,560,001,11,3.591,54.5,9.1,36.4,.,.,.,.,.
25,CBE,562,001,23,3.957,91.3,8.7,.,.,.,.,.,.
26,CBE,562,003,14,3.929,85.7,14.3,.,.,.,.,.,.
27,CBE,562,010,9,4.000,100.0,.,.,.,.,.,.,.
29,CBE,567,001,26,3.288,30.8,38.5,7.7,11.5,7.7,3.8,.,.
36,CBE,599,021,6,4.000,100.0,.,.,.,.,.,.,.
3,CBE,660,001,15,3.400,26.7,40.0,20.0,13.3,.,.,.,.
6,CHEM,103,001,330,2.974,24.8,15.8,27.3,8.8,15.2,6.1,1.2,.
7,CHEM,103,002,321,2.933,25.5,13.7,24.0,11.2,14.3,7.2,1.6,.
8,CHEM,103,003,334,2.962,26.3,13.2,25.1,12.3,15.3,5.4,1.5,.
9,CHEM,103,004,311,2.942,27.0,13.8,24.8,13.8,10.3,8.4,1.9,.
10,CHEM,103,005,279,3.004,26.5,13.3,24.4,14.0,14.3,3.6,1.4,.
11,CHEM,103,006,321,3.017,26.8,13.1,27.7,10.9,16.2,4.0,0.6,.
12,CHEM,103,007,327,2.926,23.9,14.4,26.0,11.3,15.3,6.4,1.5,.
13,CHEM,103,008,278,2.918,26.6,12.6,24.1,11.5,14.7,7.6,1.8,.
15,CHEM,104,001,206,3.005,28.2,16.0,18.4,13.1,13.1,4.4,2.4,.
16,CHEM,104,002,200,2.944,26.0,15.0,25.0,11.0,13.0,6.5,2.5,0.5
18,CHEM,109,001,275,3.367,44.0,20.0,18.5,7.6,6.5,2.9,0.4,.
19,CHEM,109,002,215,3.363,43.3,22.3,19.1,5.6,5.6,2.8,1.4,.
20,CHEM,109,003,52,3.578,53.8,17.3,21.2,3.8,.,1.9,.,.
22,CHEM,115,001,27,3.648,55.6,18.5,25.9,.,.,.,.,.
23,CHEM,260,001,11,3.955,90.9,9.1,.,.,.,.,.,.
31,CHEM,311,001,46,3.533,56.5,15.2,15.2,8.7,2.2,2.2,.,.
32,CHEM,327,001,60,3.195,35.0,23.3,13.3,11.7,11.7,.,3.3,.
33,CHEM,329,001,86,3.337,33.7,27.9,22.1,9.3,5.8,.,1.2,.
34,CHEM,341,001,142,2.732,16.2,12.7,22.5,7.7,29.6,6.3,0.7,2.1
35,CHEM,342,001,10,3.667,40.0,40.0,10.0,.,.,.,.,10.0
36,CHEM,342,002,12,3.545,25.0,50.0,16.7,.,.,.,.,8.3
37,CHEM,342,004,7,3.571,42.9,28.6,28.6,.,.,.,.,.
39,CHEM,343,001,271,2.693,19.2,8.1,24.0,9.2,30.6,5.9,2.2,.
40,CHEM,343,002,201,3.167,25.9,28.4,16.4,16.9,10.0,2.5,.,.
0,CHEM,343,003,193,3.036,31.1,9.3,26.4,9.3,21.2,1.6,1.0,.
1,CHEM,343,004,28,3.130,25.0,17.9,39.3,.,10.7,.,3.6,.
2,CHEM,343,005,238,2.678,20.6,11.3,19.7,9.7,26.1,8.0,3.8,.
3,CHEM,343,006,174,2.828,25.3,8.0,25.3,10.3,22.4,6.9,1.7,.
5,CHEM,344,001,15,3.200,20.0,26.7,33.3,13.3,6.7,.,.,.
6,CHEM,344,002,17,3.059,11.8,29.4,23.5,29.4,5.9,.,.,.
7,CHEM,344,003,15,3.067,26.7,20.0,13.3,20.0,20.0,.,.,.
8,CHEM,344,004,14,3.143,28.6,.,50.0,14.3,7.1,.,.,.
9,CHEM,344,005,17,3.147,23.5,17.6,41.2,11.8,.,5.9,.,.
10,CHEM,344,006,17,2.971,23.5,17.6,29.4,11.8,11.8,.,5.9,.
11,CHEM,344,007,17,3.294,52.9,.,23.5,11.8,5.9,5.9,.,.
12,CHEM,344,008,16,3.281,31.3,18.8,31.3,12.5,6.3,.,.,.
13,CHEM,344,009,15,3.200,20.0,20.0,40.0,20.0,.,.,.,.
14,CHEM,344,010,16,3.156,18.8,18.8,43.8,12.5,6.3,.,.,.
15,CHEM,344,011,17,3.382,41.2,23.5,17.6,5.9,11.8,.,.,.
16,CHEM,344,012,16,2.969,18.8,12.5,43.8,18.8,.,.,6.3,.
17,CHEM,344,013,13,3.231,38.5,7.7,23.1,23.1,7.7,.,.,.
18,CHEM,344,014,16,3.125,31.3,6.3,37.5,18.8,.,6.3,.,.
19,CHEM,344,015,17,3.412,52.9,5.9,17.6,17.6,5.9,.,.,.
20,CHEM,344,017,15,3.000,33.3,13.3,20.0,13.3,6.7,13.3,.,.
21,CHEM,344,018,17,3.147,23.5,11.8,41.2,17.6,5.9,.,.,.
22,CHEM,344,019,13,3.423,38.5,15.4,38.5,7.7,.,.,.,.
23,CHEM,344,020,16,3.188,43.8,6.3,31.3,6.3,6.3,.,6.3,.
24,CHEM,344,021,14,3.071,14.3,28.6,28.6,14.3,14.3,.,.,.
25,CHEM,344,022,16,3.094,18.8,12.5,50.0,6.3,12.5,.,.,.
26,CHEM,344,023,15,2.933,20.0,26.7,26.7,13.3,.,6.7,6.7,.
27,CHEM,344,027,15,2.867,33.3,6.7,26.7,20.0,.,.,13.3,.
28,CHEM,344,028,15,2.967,13.3,20.0,46.7,13.3,.,.,6.7,.
29,CHEM,344,029,11,3.227,27.3,9.1,45.5,18.2,.,.,.,.
30,CHEM,344,030,14,3.036,28.6,14.3,28.6,21.4,.,.,7.1,.
31,CHEM,344,031,15,3.333,46.7,.,33.3,13.3,6.7,.,.,.
32,CHEM,344,032,15,3.033,26.7,26.7,6.7,33.3,.,.,6.7,.
34,CHEM,345,001,238,2.811,22.7,10.1,27.3,10.5,20.6,3.4,4.6,.
35,CHEM,345,002,210,2.803,21.9,11.4,25.7,7.6,24.3,5.2,2.9,.
38,CHEM,346,002,28,3.232,25.0,21.4,32.1,17.9,3.6,.,.,.
41,CHEM,547,001,14,3.857,78.6,14.3,7.1,.,.,.,.,.
0,CHEM,561,001,34,3.029,14.7,26.5,29.4,14.7,11.8,2.9,.,.
1,CHEM,562,001,54,3.130,33.3,9.3,33.3,16.7,1.9,1.9,3.7,.
2,CHEM,563,001,13,3.692,46.2,46.2,7.7,.,.,.,.,.
3,CHEM,563,003,10,3.950,90.0,10.0,.,.,.,.,.,.
4,CHEM,563,004,12,3.583,33.3,50.0,16.7,.,.,.,.,.
5,CHEM,563,006,7,3.857,71.4,28.6,.,.,.,.,.,.
7,CHEM,564,001,7,3.429,28.6,28.6,42.9,.,.,.,.,.
12,CHEM,565,001,106,3.274,46.2,6.6,23.6,8.5,13.2,0.9,0.9,.
13,CHEM,608,001,8,3.625,62.5,.,37.5,.,.,.,.,.
14,CHEM,622,001,33,3.891,81.8,9.1,6.1,.,.,.,.,3.0
15,CHEM,624,001,17,3.469,35.3,35.3,17.6,11.8,.,.,.,.
16,CHEM,636,001,21,3.690,61.9,19.0,14.3,4.8,.,.,.,.
17,CHEM,641,001,27,3.537,40.7,25.9,33.3,.,.,.,.,.
18,CHEM,652,001,18,3.833,72.2,22.2,5.6,.,.,.,.,.
19,CHEM,661,001,20,3.684,55.0,20.0,20.0,.,.,.,.,.
22,CHEM,668,001,34,3.622,47.1,26.5,23.5,.,.,.,.,.
23,CHEM,675,001,29,3.276,34.5,6.9,37.9,20.7,.,.,.,.
32,CHEM,699,002,7,4.000,100.0,.,.,.,.,.,.,.
5,CHEM,699,029,8,4.000,100.0,.,.,.,.,.,.,.
0,CHICLA,201,002,36,3.544,63.9,13.9,5.6,5.6,.,.,5.6,.
1,CHICLA,201,003,38,3.789,78.9,10.5,7.9,.,.,2.6,.,.
2,CHICLA,201,004,39,3.718,69.2,12.8,12.8,2.6,2.6,.,.,.
4,CHICLA,210,001,34,3.662,67.6,17.6,5.9,2.9,2.9,2.9,.,.
5,CHICLA,306,001,10,3.813,50.0,30.0,.,.,.,.,.,.
6,CHICLA,315,001,26,3.865,80.8,15.4,.,3.8,.,.,.,.
7,CHICLA,330,002,22,3.738,63.6,13.6,18.2,.,.,.,.,.
8,CHICLA,330,004,14,3.651,57.1,14.3,21.4,.,.,.,.,.
10,CHICLA,440,001,12,3.625,33.3,58.3,8.3,.,.,.,.,.
0,CIV ENGR,1,001,13,3.833,76.9,.,15.4,.,.,.,.,.
1,CIV ENGR,150,001,12,3.636,58.3,8.3,16.7,8.3,.,.,.,.
3,CIV ENGR,291,001,50,3.080,16.0,32.0,20.0,20.0,10.0,2.0,.,.
4,CIV ENGR,310,001,74,3.095,14.9,25.7,36.5,12.2,9.5,1.4,.,.
5,CIV ENGR,311,001,60,3.208,25.0,33.3,21.7,8.3,8.3,1.7,1.7,.
6,CIV ENGR,320,001,79,3.228,20.3,21.5,48.1,3.8,6.3,.,.,.
7,CIV ENGR,322,001,14,3.964,92.9,7.1,.,.,.,.,.,.
9,CIV ENGR,330,001,42,3.238,14.3,23.8,57.1,4.8,.,.,.,.
10,CIV ENGR,340,001,48,3.552,52.1,12.5,29.2,6.3,.,.,.,.
11,CIV ENGR,352,001,8,3.286,12.5,25.0,50.0,.,.,.,.,12.5
12,CIV ENGR,370,001,53,3.028,15.1,17.0,41.5,15.1,9.4,1.9,.,.
14,CIV ENGR,377,001,7,3.429,57.1,.,28.6,.,14.3,.,.,.
